model_name,def_gen,atk_gen,accuracy,adv_accuracy,def_value,adv_failure_rate,train_time,predict_time,adv_predict_time,data.sample.random_state,Epochs,model_layers,model.init.name,data,attack,model,dataset
ResNet18,Control,HSJ,0.0,0.11,0.0,80.10486284580392,102.46884709,1.11104366,0.019724568,2,50.0,18,torch_example.ResNet18,643cfa3d52e7f868ce7f059b558ad373,643cfa3d52e7f868ce7f059b558ad373,643cfa3d52e7f868ce7f059b558ad373,cifar
ResNet18,Control,Thresh,0.1233333333333333,0.11,0.0,6.856739314591409,102.46884709,12.979930535,0.006634834,3,50.0,18,torch_example.ResNet18,643f728d73d6df7c4aebd0f39a777318,643f728d73d6df7c4aebd0f39a777318,643f728d73d6df7c4aebd0f39a777318,cifar
ResNet18,Control,FGM,0.10225,0.13,0.0,136.79205062714675,102.46884709,0.63600187,0.005638512,1,20.0,18,torch_example.ResNet18,6477392a68acab60f2871d75b0cd16b0,6477392a68acab60f2871d75b0cd16b0,6477392a68acab60f2871d75b0cd16b0,cifar
ResNet18,Control,FGM,0.1,0.09,0.0,96.48314330545324,102.46884709,0.943169935,0.015021945,1,20.0,18,torch_example.ResNet18,64aa703cd649e599e28a0a4eb8ae9130,64aa703cd649e599e28a0a4eb8ae9130,64aa703cd649e599e28a0a4eb8ae9130,cifar
ResNet18,Control,HSJ,0.0,0.14,0.0,110.93731862836816,102.46884709,0.775212535,0.006355885,2,20.0,18,torch_example.ResNet18,64ab84832f5717b178ba8e50c7d19823,64ab84832f5717b178ba8e50c7d19823,64ab84832f5717b178ba8e50c7d19823,cifar
ResNet18,Control,FGM,0.0,0.15,0.0,90.1611795283488,102.46884709,0.942756078,0.014951873,2,20.0,18,torch_example.ResNet18,64ba63739f9b826c4c6b988952ad54ef,64ba63739f9b826c4c6b988952ad54ef,64ba63739f9b826c4c6b988952ad54ef,cifar
ResNet18,Control,Thresh,0.5519166666666667,0.11,0.0,9.59737672542519,102.46884709,9.273367353,0.007486843,6,100.0,18,torch_example.ResNet18,64c82f62be5f1cfebf56257a32af2df7,64c82f62be5f1cfebf56257a32af2df7,64c82f62be5f1cfebf56257a32af2df7,cifar
ResNet18,Control,FGM,0.1644166666666666,0.15,0.0,26.69668298481627,194.416020795,3.183916146,0.016425155,6,1.0,18,torch_example.ResNet18,64dee71a3aca88df7dd213d0448f949e,64dee71a3aca88df7dd213d0448f949e,64dee71a3aca88df7dd213d0448f949e,cifar
ResNet18,Control,Pixel,0.60125,0.1,0.0,58.50206884083656,158.436999298,1.538407133,0.005371311,6,50.0,18,torch_example.ResNet18,657e40b5c11f4866b6be7dc2c8341342,657e40b5c11f4866b6be7dc2c8341342,657e40b5c11f4866b6be7dc2c8341342,cifar
ResNet18,Control,FGM,0.1131666666666666,0.09,0.0,96.82464203568075,158.436999298,0.939843392,0.015104124,8,20.0,18,torch_example.ResNet18,658792119eb3fdae8089768b494b1828,658792119eb3fdae8089768b494b1828,658792119eb3fdae8089768b494b1828,cifar
ResNet18,Control,PGD,0.3233333333333333,0.11,0.0,41.18870148194264,152.910506736,2.16078674,0.008645845,8,50.0,18,torch_example.ResNet18,662df650cdb0dc0cef4cf2799f711857,662df650cdb0dc0cef4cf2799f711857,662df650cdb0dc0cef4cf2799f711857,cifar
ResNet18,Control,Pixel,0.0,0.12,0.0,180.216402791557,152.910506736,0.488301834,0.005734713,1,20.0,18,torch_example.ResNet18,6688c9f2529c5fcde6de79b7209e5906,6688c9f2529c5fcde6de79b7209e5906,6688c9f2529c5fcde6de79b7209e5906,cifar
ResNet18,Control,HSJ,0.3161666666666666,0.11,0.0,34.51394375407545,152.910506736,2.578667933,0.010641481,8,1.0,18,torch_example.ResNet18,6780138dc8095b4c85ed5abfbf391c5b,6780138dc8095b4c85ed5abfbf391c5b,6780138dc8095b4c85ed5abfbf391c5b,cifar
ResNet18,Control,HSJ,0.3156666666666666,0.12,0.0,116.64070388190032,152.910506736,0.754453609,0.008392148,6,20.0,18,torch_example.ResNet18,6782a78e384751838177aacd8b20cea1,6782a78e384751838177aacd8b20cea1,6782a78e384751838177aacd8b20cea1,cifar
ResNet18,Control,FGM,0.1990833333333333,0.08,0.0,97.6357489593146,152.910506736,0.942277813,0.014980007,2,20.0,18,torch_example.ResNet18,67a6f129c26e8d17d3cc62c3cad8ba11,67a6f129c26e8d17d3cc62c3cad8ba11,67a6f129c26e8d17d3cc62c3cad8ba11,cifar
ResNet18,Control,PGD,0.1,0.12,0.0,22.43133071238868,152.910506736,3.92308424,0.015101175,7,20.0,18,torch_example.ResNet18,67aea92bfb6c8d466ac4b36ede9e59d0,67aea92bfb6c8d466ac4b36ede9e59d0,67aea92bfb6c8d466ac4b36ede9e59d0,cifar
ResNet18,Control,PGD,0.1990833333333333,0.14,0.0,85.43712721943503,56.171843707,1.006588152,0.009836419,2,20.0,18,torch_example.ResNet18,67c4f831c3ed0f352f658f06dde56270,67c4f831c3ed0f352f658f06dde56270,67c4f831c3ed0f352f658f06dde56270,cifar
ResNet18,Control,FGM,0.6826666666666666,0.17,0.0,87.91387230878863,56.171843707,0.944105837,0.015188894,0,20.0,18,torch_example.ResNet18,68113c0ae162ad197fd2d62468ea8483,68113c0ae162ad197fd2d62468ea8483,68113c0ae162ad197fd2d62468ea8483,cifar
ResNet18,Control,PGD,0.1,0.09,0.0,90.45048364410344,56.080471236,1.006075328,0.015378344,2,20.0,18,torch_example.ResNet18,6832b7399efe690bd3d2151176b83c0a,6832b7399efe690bd3d2151176b83c0a,6832b7399efe690bd3d2151176b83c0a,cifar
ResNet18,Control,Pixel,0.0,0.12,0.0,97.61585086896343,56.080471236,0.901492936,0.014716057,3,20.0,18,torch_example.ResNet18,687c516bd9941c65ad05c90592718c8c,687c516bd9941c65ad05c90592718c8c,687c516bd9941c65ad05c90592718c8c,cifar
ResNet18,Control,Pixel,0.0,0.09,0.0,49.02213119950921,56.080471236,1.856304444,0.005775727,8,20.0,18,torch_example.ResNet18,688684c641441508a313be704e5dc62a,688684c641441508a313be704e5dc62a,688684c641441508a313be704e5dc62a,cifar
ResNet18,Control,HSJ,0.0,0.09,0.0,117.90172334500284,56.080471236,0.771829261,0.006996211,8,20.0,18,torch_example.ResNet18,68c91ba0fda7c5d976b8ffe7467584b2,68c91ba0fda7c5d976b8ffe7467584b2,68c91ba0fda7c5d976b8ffe7467584b2,cifar
ResNet18,Control,HSJ,0.1,0.1,0.0,42.20902585793444,134.861382202,2.132245371,0.005183489,4,1.0,18,torch_example.ResNet18,68d75a07313929e54e8804f7ed9c660d,68d75a07313929e54e8804f7ed9c660d,68d75a07313929e54e8804f7ed9c660d,cifar
ResNet18,Control,Pixel,0.5666666666666667,0.14,0.0,41.35346726648434,142.816582661,2.079632149,0.007553498,0,50.0,18,torch_example.ResNet18,68ea8613543750b4fda14b1c28652494,68ea8613543750b4fda14b1c28652494,68ea8613543750b4fda14b1c28652494,cifar
ResNet18,Control,HSJ,0.15425,0.08,0.0,52.44077988983919,136.863285686,1.754359874,0.007273241,1,50.0,18,torch_example.ResNet18,68f3636a3c00313ec4c58665981f8a99,68f3636a3c00313ec4c58665981f8a99,68f3636a3c00313ec4c58665981f8a99,cifar
ResNet18,Control,HSJ,0.6191666666666666,0.13,0.0,138.48617202917518,27.202486221,0.628221567,0.005481005,3,20.0,18,torch_example.ResNet18,694db68caa802c70a97150836eb46506,694db68caa802c70a97150836eb46506,694db68caa802c70a97150836eb46506,cifar
ResNet18,Control,PGD,0.6463333333333333,0.16,0.0,29.370474713514277,173.465248659,2.86001506,0.006145882,2,50.0,18,torch_example.ResNet18,69ab83c1ab41ace846c3d12ce2628341,69ab83c1ab41ace846c3d12ce2628341,69ab83c1ab41ace846c3d12ce2628341,cifar
ResNet18,Control,Deep,0.0,0.16,0.0,90.10576998230046,173.465248659,0.932237747,0.017964642,1,20.0,18,torch_example.ResNet18,69e33271d304400ad7842bb4d9e5b187,69e33271d304400ad7842bb4d9e5b187,69e33271d304400ad7842bb4d9e5b187,cifar
ResNet18,Control,FGM,0.0,0.13,0.0,88.17467045464375,173.465248659,0.986677915,0.015246595,3,20.0,18,torch_example.ResNet18,69fa8810f76ef8aee46dd26f2e9e7463,69fa8810f76ef8aee46dd26f2e9e7463,69fa8810f76ef8aee46dd26f2e9e7463,cifar
ResNet18,Control,FGM,0.6116666666666667,0.03,0.0,98.58043863477964,173.465248659,0.98396803,0.014972389,1,20.0,18,torch_example.ResNet18,6a3c8db7433d817952e69826b79ac530,6a3c8db7433d817952e69826b79ac530,6a3c8db7433d817952e69826b79ac530,cifar
ResNet18,Control,FGM,0.0,0.05,0.0,97.25020161707062,173.465248659,0.976861728,0.014975316,6,20.0,18,torch_example.ResNet18,6a46c4ede48f81637d80962d359e3d08,6a46c4ede48f81637d80962d359e3d08,6a46c4ede48f81637d80962d359e3d08,cifar
ResNet18,Control,Deep,0.1,0.16,0.0,47.56104945367121,127.568433145,1.766151104,0.018731682,6,50.0,18,torch_example.ResNet18,6abcc4fc834a82211094c371673fa336,6abcc4fc834a82211094c371673fa336,6abcc4fc834a82211094c371673fa336,cifar
ResNet18,Control,FGM,0.0,0.07,0.0,59.25223590366897,170.869692031,1.569561023,0.008840651,1,100.0,18,torch_example.ResNet18,6acb07218b9bcaf5d5af76828612239c,6acb07218b9bcaf5d5af76828612239c,6acb07218b9bcaf5d5af76828612239c,cifar
ResNet18,Control,PGD,0.4971666666666666,0.09,0.0,96.43651039018886,170.869692031,0.943626015,0.015006406,9,20.0,18,torch_example.ResNet18,6ad944307b94e03c3770351e36762d51,6ad944307b94e03c3770351e36762d51,6ad944307b94e03c3770351e36762d51,cifar
ResNet18,Control,Thresh,0.1954166666666666,0.16,0.0,102.43911346230232,170.869692031,0.819999287,0.10419874,6,20.0,18,torch_example.ResNet18,6b58ae7504b9d3cf65cd66105ae0d3a6,6b58ae7504b9d3cf65cd66105ae0d3a6,6b58ae7504b9d3cf65cd66105ae0d3a6,cifar
ResNet18,Control,Thresh,0.1001666666666666,0.11,0.0,27.693186803786386,170.869692031,3.213786865,0.0125125,5,1.0,18,torch_example.ResNet18,6b5a289a0f3eb15d4d14493d616e137b,6b5a289a0f3eb15d4d14493d616e137b,6b5a289a0f3eb15d4d14493d616e137b,cifar
ResNet18,Control,Deep,0.0,0.12,0.0,94.45612010939766,170.869692031,0.931649531,0.014389026,9,20.0,18,torch_example.ResNet18,6bdae06bd4fbf6757ff514a108ce77ba,6bdae06bd4fbf6757ff514a108ce77ba,6bdae06bd4fbf6757ff514a108ce77ba,cifar
ResNet18,Control,Deep,0.6244166666666666,0.05,0.0,40.41023988911063,153.031759702,2.350889286,0.005441864,2,100.0,18,torch_example.ResNet18,6bf8d44ced1ee7bcb0bb796dc417b881,6bf8d44ced1ee7bcb0bb796dc417b881,6bf8d44ced1ee7bcb0bb796dc417b881,cifar
ResNet18,Control,Pixel,0.0,0.06,0.0,136.13100171301025,153.031759702,0.690511337,0.008473532,7,20.0,18,torch_example.ResNet18,6c2b2b8cba9c61cec76ac0125be3e231,6c2b2b8cba9c61cec76ac0125be3e231,6c2b2b8cba9c61cec76ac0125be3e231,cifar
ResNet18,Control,PGD,0.0,0.12,0.0,67.28958923186481,181.566113367,1.307780312,0.005595514,2,1.0,18,torch_example.ResNet18,6c491f3933e2442ecbbfbcacddc18e6b,6c491f3933e2442ecbbfbcacddc18e6b,6c491f3933e2442ecbbfbcacddc18e6b,cifar
ResNet18,Control,Deep,0.1541666666666666,0.1,0.0,28.52432040273394,181.566113367,3.155202253,0.068478402,5,50.0,18,torch_example.ResNet18,6c7df50f2d4e74eb18ab473c5bc830e4,6c7df50f2d4e74eb18ab473c5bc830e4,6c7df50f2d4e74eb18ab473c5bc830e4,cifar
ResNet18,Control,PGD,0.5953333333333334,0.08,0.0,93.36504598900844,52.830086457,0.985379475,0.015262322,3,20.0,18,torch_example.ResNet18,6c8234ad81ee8c13e77c4cf52a64d627,6c8234ad81ee8c13e77c4cf52a64d627,6c8234ad81ee8c13e77c4cf52a64d627,cifar
ResNet18,Control,PGD,0.62075,0.08,0.0,93.36215657188636,52.830086457,0.985409971,0.014752964,5,20.0,18,torch_example.ResNet18,6d1ef09af2fafe73ce6dfcbcdc86cd09,6d1ef09af2fafe73ce6dfcbcdc86cd09,6d1ef09af2fafe73ce6dfcbcdc86cd09,cifar
ResNet18,Control,Thresh,0.1,0.1,0.0,132.54113165138008,31.729110935,0.679034492,0.101578489,7,20.0,18,torch_example.ResNet18,6d70c349f8aab991ba895a48a565874f,6d70c349f8aab991ba895a48a565874f,6d70c349f8aab991ba895a48a565874f,cifar
ResNet18,Control,FGM,0.0,0.1,0.0,91.3832958154474,46.137813201,0.984862706,0.015354588,2,20.0,18,torch_example.ResNet18,6dceb3ea2b123c3c046e11ba2428a7d0,6dceb3ea2b123c3c046e11ba2428a7d0,6dceb3ea2b123c3c046e11ba2428a7d0,cifar
ResNet18,Control,HSJ,0.0,0.09,0.0,141.2400051083561,46.137813201,0.644293378,0.005322042,9,20.0,18,torch_example.ResNet18,6e0735ce052f62a6326d91784a794a4f,6e0735ce052f62a6326d91784a794a4f,6e0735ce052f62a6326d91784a794a4f,cifar
ResNet18,Control,Thresh,0.1174166666666666,0.09,0.0,47.52448473726471,118.653851955,1.914802454,0.00525537,3,100.0,18,torch_example.ResNet18,6e2807f10ef1d73113dfdc6f9347e9c5,6e2807f10ef1d73113dfdc6f9347e9c5,6e2807f10ef1d73113dfdc6f9347e9c5,cifar
ResNet18,Control,HSJ,0.0,0.09,0.0,159.16644330746394,118.653851955,0.571728551,0.0053563,5,20.0,18,torch_example.ResNet18,6e87c8ba24190c2626afbb14565ac924,6e87c8ba24190c2626afbb14565ac924,6e87c8ba24190c2626afbb14565ac924,cifar
ResNet18,Control,HSJ,0.6070833333333333,0.11,0.0,38.82373893011479,130.169421995,2.292411871,0.014791484,2,30.0,18,torch_example.ResNet18,6ea7cf46200555321bcc486eb148c8d9,6ea7cf46200555321bcc486eb148c8d9,6ea7cf46200555321bcc486eb148c8d9,cifar
ResNet18,Control,HSJ,0.55175,0.14,0.0,113.55249758474169,130.169421995,0.757358947,0.008425808,9,20.0,18,torch_example.ResNet18,6ebae090cdcc9ac1c4dddfea1f7d806c,6ebae090cdcc9ac1c4dddfea1f7d806c,6ebae090cdcc9ac1c4dddfea1f7d806c,cifar
ResNet18,Control,Thresh,0.16675,0.07,0.0,46.2884448423554,130.169421995,2.009140733,0.010373492,9,50.0,18,torch_example.ResNet18,6ece51ce57c068dfb70290a95c44e993,6ece51ce57c068dfb70290a95c44e993,6ece51ce57c068dfb70290a95c44e993,cifar
ResNet18,Control,Deep,0.331,0.13,0.0,33.9642863584778,151.906695073,2.561514147,0.007559943,1,30.0,18,torch_example.ResNet18,6ed622e25deada2b22b02940f69b5011,6ed622e25deada2b22b02940f69b5011,6ed622e25deada2b22b02940f69b5011,cifar
ResNet18,Control,HSJ,0.4899166666666666,0.08,0.0,10.95902415757243,151.906695073,8.394908039,0.009940186,0,10.0,18,torch_example.ResNet18,6ee0b83acd474dab028dc83d52fe9ff7,6ee0b83acd474dab028dc83d52fe9ff7,6ee0b83acd474dab028dc83d52fe9ff7,cifar
ResNet18,Control,FGM,0.1,0.12,0.0,85.48492502538336,202.817333205,1.029421269,0.005895075,0,10.0,18,torch_example.ResNet18,6ef050e1840f560c44ee9e7dcb7c9581,6ef050e1840f560c44ee9e7dcb7c9581,6ef050e1840f560c44ee9e7dcb7c9581,cifar
ResNet18,Control,HSJ,0.1,0.11,0.0,40.09348813963084,202.817333205,2.219811848,0.008125359,1,20.0,18,torch_example.ResNet18,6f05311a1f4b8bdf8df9ef85f1cc447c,6f05311a1f4b8bdf8df9ef85f1cc447c,6f05311a1f4b8bdf8df9ef85f1cc447c,cifar
ResNet18,Control,PGD,0.5966666666666667,0.09,0.0,96.48117403245968,202.817333205,0.943189186,0.015063505,4,20.0,18,torch_example.ResNet18,6fc86b5090b60e5d6050ba39b8addf39,6fc86b5090b60e5d6050ba39b8addf39,6fc86b5090b60e5d6050ba39b8addf39,cifar
ResNet18,Control,Deep,0.1233333333333333,0.14,0.0,38.04513624886548,152.835604645,2.260472914,0.008664841,3,50.0,18,torch_example.ResNet18,6ffeddaf9e0c19508cd4e5b48e2d7f04,6ffeddaf9e0c19508cd4e5b48e2d7f04,6ffeddaf9e0c19508cd4e5b48e2d7f04,cifar
ResNet18,Control,HSJ,0.1076666666666666,0.15,0.0,89.41650875351802,152.835604645,0.950607457,0.008074953,5,20.0,18,torch_example.ResNet18,703389c3e7043afecb53295ea8fbbb8b,703389c3e7043afecb53295ea8fbbb8b,703389c3e7043afecb53295ea8fbbb8b,cifar
ResNet18,Control,FGM,0.1990833333333333,0.07,0.0,96.06496292094374,152.835604645,0.968094893,0.015127383,2,20.0,18,torch_example.ResNet18,706c336ff9d05859076b991ab698e2d0,706c336ff9d05859076b991ab698e2d0,706c336ff9d05859076b991ab698e2d0,cifar
ResNet18,Control,PGD,0.3156666666666666,0.13,0.0,22.140068571227893,152.835604645,3.929527125,0.015055296,6,20.0,18,torch_example.ResNet18,70a44aea46475dd8ae21968eb3aca1fa,70a44aea46475dd8ae21968eb3aca1fa,70a44aea46475dd8ae21968eb3aca1fa,cifar
ResNet18,Control,FGM,0.0,0.09,0.0,96.10503964002854,152.835604645,0.946880625,0.014896059,8,20.0,18,torch_example.ResNet18,712d6d4f616767eba46f1c90af5475d6,712d6d4f616767eba46f1c90af5475d6,712d6d4f616767eba46f1c90af5475d6,cifar
ResNet18,Control,PGD,0.10625,0.06,0.0,51.60335026626821,167.731388172,1.821587155,0.017606159,7,10.0,18,torch_example.ResNet18,7132ef46406745d9a61f904fb067a58c,7132ef46406745d9a61f904fb067a58c,7132ef46406745d9a61f904fb067a58c,cifar
ResNet18,Control,PGD,0.16375,0.12,0.0,29.57479517118607,171.179496436,2.97550666,0.008222912,3,1.0,18,torch_example.ResNet18,71427a505cfc731e05fb35617b09aca2,71427a505cfc731e05fb35617b09aca2,71427a505cfc731e05fb35617b09aca2,cifar
ResNet18,Control,PGD,0.11275,0.1,0.0,95.25375535866672,171.179496436,0.944844638,0.015880318,2,20.0,18,torch_example.ResNet18,71acc81936edebcb7bc7ef76c00751fd,71acc81936edebcb7bc7ef76c00751fd,71acc81936edebcb7bc7ef76c00751fd,cifar
ResNet18,Control,FGM,0.4945833333333333,0.13,0.0,92.18308425146095,171.179496436,0.94377402,0.014843227,8,20.0,18,torch_example.ResNet18,71b27a6c7c00c0411808dd4e84303ff1,71b27a6c7c00c0411808dd4e84303ff1,71b27a6c7c00c0411808dd4e84303ff1,cifar
ResNet18,Control,HSJ,0.57175,0.07,0.0,135.44447125630057,25.943143004,0.686628248,0.005392794,4,20.0,18,torch_example.ResNet18,7235e14a1a68f9eec9681db18e2a1ef9,7235e14a1a68f9eec9681db18e2a1ef9,7235e14a1a68f9eec9681db18e2a1ef9,cifar
ResNet18,Control,Deep,0.55175,0.09,0.0,95.9904478744996,25.943143004,0.948010995,0.018057434,9,20.0,18,torch_example.ResNet18,7242240eb7cc9304dd995e9b60921bb2,7242240eb7cc9304dd995e9b60921bb2,7242240eb7cc9304dd995e9b60921bb2,cifar
ResNet18,Control,Deep,0.6826666666666666,0.1,0.0,91.6110072286398,25.943143004,0.982414698,0.014591291,0,20.0,18,torch_example.ResNet18,73194c2a36bf57d0a5ccfeb67d2c0ad5,73194c2a36bf57d0a5ccfeb67d2c0ad5,73194c2a36bf57d0a5ccfeb67d2c0ad5,cifar
ResNet18,Control,Pixel,0.0,0.06,0.0,163.9766603715794,25.943143004,0.573252314,0.015016275,5,20.0,18,torch_example.ResNet18,7337a8274f4d02347f529578897e3e7f,7337a8274f4d02347f529578897e3e7f,7337a8274f4d02347f529578897e3e7f,cifar
ResNet18,Control,Thresh,0.347,0.13,0.0,28.423124149102936,25.943143004,3.060888013,0.008285094,9,50.0,18,torch_example.ResNet18,736d5e98cedc87c4aec1f9d4e6077585,736d5e98cedc87c4aec1f9d4e6077585,736d5e98cedc87c4aec1f9d4e6077585,cifar
ResNet18,Control,Thresh,0.1,0.09,0.0,72.31818541230894,106.729690669,1.258328033,0.006571143,5,100.0,18,torch_example.ResNet18,7391dccdf3935a1a39f79a393149f546,7391dccdf3935a1a39f79a393149f546,7391dccdf3935a1a39f79a393149f546,cifar
ResNet18,Control,HSJ,0.1,0.09,0.0,7.820513211516445,106.729690669,11.636064992,0.009749717,6,100.0,18,torch_example.ResNet18,73a647a68de39c9a3443a1a19d397ff8,73a647a68de39c9a3443a1a19d397ff8,73a647a68de39c9a3443a1a19d397ff8,cifar
ResNet18,Control,PGD,0.0,0.11,0.0,94.53582034303084,106.729690669,0.941442087,0.014863129,3,20.0,18,torch_example.ResNet18,7484a98b37706561cce537223bc198b6,7484a98b37706561cce537223bc198b6,7484a98b37706561cce537223bc198b6,cifar
ResNet18,Control,Pixel,0.15275,0.1,0.0,11.807669918382198,106.729690669,7.62216429,0.010310421,7,50.0,18,torch_example.ResNet18,748593e417632b72fa6ce81518768a42,748593e417632b72fa6ce81518768a42,748593e417632b72fa6ce81518768a42,cifar
ResNet18,Control,PGD,0.10225,0.06,0.0,99.9244177019631,106.729690669,0.940711011,0.00941424,1,20.0,18,torch_example.ResNet18,74b0a018391738f8275fa7da07d88489,74b0a018391738f8275fa7da07d88489,74b0a018391738f8275fa7da07d88489,cifar
ResNet18,Control,PGD,0.4908333333333333,0.11,0.0,120.5711565690924,106.729690669,0.738153324,0.014958876,7,20.0,18,torch_example.ResNet18,7518d71e4b48ad617f1871ab64ad0f96,7518d71e4b48ad617f1871ab64ad0f96,7518d71e4b48ad617f1871ab64ad0f96,cifar
ResNet18,Control,Thresh,0.6026666666666667,0.07,0.0,31.407061331460135,106.729690669,2.961117534,0.0054421,7,50.0,18,torch_example.ResNet18,7572adc31d503660468ad808f6cd83ee,7572adc31d503660468ad808f6cd83ee,7572adc31d503660468ad808f6cd83ee,cifar
ResNet18,Control,Deep,0.1,0.16,0.0,90.11449890299866,106.729690669,0.932147446,0.017792892,7,20.0,18,torch_example.ResNet18,7593ce911d183d673d36781db628921d,7593ce911d183d673d36781db628921d,7593ce911d183d673d36781db628921d,cifar
ResNet18,Control,PGD,0.0,0.08,0.0,97.47215852410775,106.729690669,0.943859266,0.014882629,3,20.0,18,torch_example.ResNet18,761babe41485491d17baa9b18067fd54,761babe41485491d17baa9b18067fd54,761babe41485491d17baa9b18067fd54,cifar
ResNet18,Control,FGM,0.1100833333333333,0.1,0.0,30.02331839083452,197.604926822,2.997669972,0.006403392,4,100.0,18,torch_example.ResNet18,77b262be38af893b0780ba2fa176c28f,77b262be38af893b0780ba2fa176c28f,77b262be38af893b0780ba2fa176c28f,cifar
ResNet18,Control,HSJ,0.1,0.11,0.0,41.3443868421801,197.604926822,2.152650137,0.00593862,4,20.0,18,torch_example.ResNet18,77e73560523675a1cae3b3c1835a2653,77e73560523675a1cae3b3c1835a2653,77e73560523675a1cae3b3c1835a2653,cifar
ResNet18,Control,HSJ,0.3218333333333333,0.13,0.0,47.75392752876802,116.977729697,1.821839679,0.005345521,9,1.0,18,torch_example.ResNet18,78bb9dbb01425ff46d24443a8e73a268,78bb9dbb01425ff46d24443a8e73a268,78bb9dbb01425ff46d24443a8e73a268,cifar
ResNet18,Control,HSJ,0.59825,0.11,0.0,154.8953922061585,116.977729697,0.574581327,0.005450799,8,20.0,18,torch_example.ResNet18,78fe590853288500b6494d12e06b239f,78fe590853288500b6494d12e06b239f,78fe590853288500b6494d12e06b239f,cifar
ResNet18,Control,Pixel,0.4899166666666666,0.06,0.0,7.531908348398896,116.977729697,12.480236834,0.042268645,0,10.0,18,torch_example.ResNet18,7905ee4ad2da79787b82bedd68046924,7905ee4ad2da79787b82bedd68046924,7905ee4ad2da79787b82bedd68046924,cifar
ResNet18,Control,Pixel,0.10225,0.12,0.0,114.79920876106443,116.977729697,0.766555806,0.008067239,1,20.0,18,torch_example.ResNet18,79514317237077caeb005f31f5aa0307,79514317237077caeb005f31f5aa0307,79514317237077caeb005f31f5aa0307,cifar
ResNet18,Control,Pixel,0.3295833333333333,0.08,0.0,47.71754730645026,148.822016138,1.92801192,0.005197668,1,100.0,18,torch_example.ResNet18,79a3fa5ea140b6c923f2665c5ff3f799,79a3fa5ea140b6c923f2665c5ff3f799,79a3fa5ea140b6c923f2665c5ff3f799,cifar
ResNet18,Control,PGD,0.1,0.12,0.0,89.81212744015927,148.822016138,0.979823132,0.015554461,4,20.0,18,torch_example.ResNet18,79b74d114105c0ae2f2dfd73527995ca,79b74d114105c0ae2f2dfd73527995ca,79b74d114105c0ae2f2dfd73527995ca,cifar
ResNet18,Control,PGD,0.6191666666666666,0.07,0.0,155.1310394475731,148.822016138,0.599493179,0.005311451,3,20.0,18,torch_example.ResNet18,79d519bf312d4bd623ab33fcc6adcb0d,79d519bf312d4bd623ab33fcc6adcb0d,79d519bf312d4bd623ab33fcc6adcb0d,cifar
ResNet18,Control,HSJ,0.6070833333333333,0.09,0.0,34.90337964557813,148.822016138,2.607197381,0.014923663,7,10.0,18,torch_example.ResNet18,7a2c537f9bd74f5181cbd324e27442e5,7a2c537f9bd74f5181cbd324e27442e5,7a2c537f9bd74f5181cbd324e27442e5,cifar
ResNet18,Control,PGD,0.3035,0.09,0.0,93.90629076797144,148.822016138,0.96905116,0.014796409,7,20.0,18,torch_example.ResNet18,7a2d250b829a8ee253c99457bbbb3bb0,7a2d250b829a8ee253c99457bbbb3bb0,7a2d250b829a8ee253c99457bbbb3bb0,cifar
ResNet18,Control,Thresh,0.1164166666666666,0.11,0.0,121.55009752824736,31.638557007,0.73220838,0.036260135,3,20.0,18,torch_example.ResNet18,7a49694a3e8ab7145d2071d6f747e4c8,7a49694a3e8ab7145d2071d6f747e4c8,7a49694a3e8ab7145d2071d6f747e4c8,cifar
ResNet18,Control,PGD,0.48875,0.13,0.0,89.65555947848438,46.505943786,0.970380426,0.014901542,6,20.0,18,torch_example.ResNet18,7a82b82cd0f149e5e25232606efa2bf4,7a82b82cd0f149e5e25232606efa2bf4,7a82b82cd0f149e5e25232606efa2bf4,cifar
ResNet18,Control,Deep,0.6221666666666666,0.06,0.0,48.54683230408583,128.473920707,1.936274635,0.005173107,6,30.0,18,torch_example.ResNet18,7aef3e62a10fcf52cdd7434091f2551d,7aef3e62a10fcf52cdd7434091f2551d,7aef3e62a10fcf52cdd7434091f2551d,cifar
ResNet18,Control,FGM,0.1,0.06,0.0,42.18718257861733,178.231964718,2.228164913,0.005278309,9,1.0,18,torch_example.ResNet18,7af0e524a39498e4a4a64f03b594380f,7af0e524a39498e4a4a64f03b594380f,7af0e524a39498e4a4a64f03b594380f,cifar
ResNet18,Control,Deep,0.0,0.07,0.0,94.44190750011464,178.231964718,0.984732334,0.01520585,0,20.0,18,torch_example.ResNet18,7b486457aa0ef07b2df1cf361943f06e,7b486457aa0ef07b2df1cf361943f06e,7b486457aa0ef07b2df1cf361943f06e,cifar
ResNet18,Control,PGD,0.1115833333333333,0.07,0.0,44.42143484174952,162.980118174,2.093583882,0.0076431,5,50.0,18,torch_example.ResNet18,7b51df6326bbc2abdbe1b85961b34fbd,7b51df6326bbc2abdbe1b85961b34fbd,7b51df6326bbc2abdbe1b85961b34fbd,cifar
ResNet18,Control,HSJ,0.1146666666666666,0.15,0.0,30.883377891562123,162.980118174,2.752289607,0.013912369,5,1.0,18,torch_example.ResNet18,7b6694bb98f2ab87fe5d241b82a49eb9,7b6694bb98f2ab87fe5d241b82a49eb9,7b6694bb98f2ab87fe5d241b82a49eb9,cifar
