model_name,dataset,def_gen,atk_gen,accuracy,adv_accuracy,def_value,adv_failure_rate,train_time,predict_time,adv_predict_time,data.sample.random_state,model_layers,model.init.name,data,attack,model
ResNet18,mnist,Conf,PGD,0.89725,0.0,1.0,153.74834222579662,,0.650413517,0.01434103,0,18,torch_example.ResNet18,6ecec2e4099ddf2dbe71135994ce7ac3,6ecec2e4099ddf2dbe71135994ce7ac3,6ecec2e4099ddf2dbe71135994ce7ac3
ResNet152,mnist,Conf,Deep,0.0990714285714285,0.11,,6.277926931195469,710.34712993,14.176654328,0.062523016,3,152,torch_example.ResNet152,6ecfa999f33cdfc26280b67ddfb0ce1f,6ecfa999f33cdfc26280b67ddfb0ce1f,6ecfa999f33cdfc26280b67ddfb0ce1f
ResNet18,mnist,Conf,Deep,0.0,0.0,,203.93087280158085,,0.490362242,0.008529501,1,18,torch_example.ResNet18,6ecfda99e35bec3f8ecf78162be31a0c,6ecfda99e35bec3f8ecf78162be31a0c,6ecfda99e35bec3f8ecf78162be31a0c
ResNet152,mnist,Conf,FGM,0.0935,0.11,,24.75026488421759,180.540936062,3.595921111,0.041315844,0,152,torch_example.ResNet152,6ed29602d9a886478edc56c632b62312,6ed29602d9a886478edc56c632b62312,6ed29602d9a886478edc56c632b62312
ResNet18,mnist,FSQ,PGD,0.4878333333333333,0.14,0.2,44.33765403118832,,1.939660586,0.009498144,0,18,torch_example.ResNet18,6ed2d1c72dc44361ce087df7767edc76,6ed2d1c72dc44361ce087df7767edc76,6ed2d1c72dc44361ce087df7767edc76
ResNet18,mnist,FSQ,FGM,0.3490833333333333,0.04,0.0666666666666666,46.65422902179532,,2.057691275,0.008643103,0,18,torch_example.ResNet18,6ed561ea4d41ae9d3b51b968490ea5b1,6ed561ea4d41ae9d3b51b968490ea5b1,6ed561ea4d41ae9d3b51b968490ea5b1
ResNet152,mnist,FSQ,Deep,0.0,0.18,,5.699579299135715,711.35427368,14.387026778,0.060334383,7,152,torch_example.ResNet152,6ed70df131520463a37548f0738eafa1,6ed70df131520463a37548f0738eafa1,6ed70df131520463a37548f0738eafa1
ResNet101,mnist,Conf,HSJ,,,,,,,,0,101,torch_example.ResNet101,6ed9c0f0930a980465ee347feb305f67,6ed9c0f0930a980465ee347feb305f67,6ed9c0f0930a980465ee347feb305f67
ResNet101,mnist,FSQ,FGM,0.0,0.08,,12.77895686727995,498.22995359,7.19933567,0.020941716,3,101,torch_example.ResNet101,6edc4359be25dd9561911830899fe7a9,6edc4359be25dd9561911830899fe7a9,6edc4359be25dd9561911830899fe7a9
ResNet50,mnist,Gauss-out,FGM,0.0,0.13,,49.04664396275344,,1.773821672,0.014635805,4,50,torch_example.ResNet50,6edd9bfe0ad98f91ce43c1fa99af4eba,6edd9bfe0ad98f91ce43c1fa99af4eba,6edd9bfe0ad98f91ce43c1fa99af4eba
ResNet152,mnist,FSQ,Deep,0.0,0.1,,22.070541244971107,153.203305021,4.077833842,0.032177987,1,152,torch_example.ResNet152,6eded4a21a6a01ae83eeff5f698e1f28,6eded4a21a6a01ae83eeff5f698e1f28,6eded4a21a6a01ae83eeff5f698e1f28
ResNet152,mnist,FSQ,Thresh,0.1830714285714285,0.1,,22.63136719956199,182.360338997,3.976781394,0.035420425,0,152,torch_example.ResNet152,6edfe1cc987c36525ff924777187ba91,6edfe1cc987c36525ff924777187ba91,6edfe1cc987c36525ff924777187ba91
ResNet18,mnist,Gauss-in,Deep,0.7544166666666666,0.05,0.2929292929292929,66.94700176333963,,1.419032929,0.023649753,0,18,torch_example.ResNet18,6ee14ffd014de020e466efb53ac08730,6ee14ffd014de020e466efb53ac08730,6ee14ffd014de020e466efb53ac08730
ResNet101,mnist,Control,FGM,0.9805714285714284,0.08,0.6194029850746269,9.229246595530638,500.136365481,9.968310961,0.04659275,2,101,torch_example.ResNet101,6ee542789c680ea3208dc5e573e39bd8,6ee542789c680ea3208dc5e573e39bd8,6ee542789c680ea3208dc5e573e39bd8
ResNet101,mnist,Gauss-in,PGD,0.0998571428571428,0.12,,17.18067456764474,180.081461301,5.122034042,0.04717655,7,101,torch_example.ResNet101,6ee64a639364c59d787260fda07894f9,6ee64a639364c59d787260fda07894f9,6ee64a639364c59d787260fda07894f9
ResNet18,mnist,Gauss-out,PGD,0.9893333333333332,0.06,1.0,95.02861471823586,,0.989175737,0.010459407,0,18,torch_example.ResNet18,6ee73c2ebce256700f22b205167c1103,6ee73c2ebce256700f22b205167c1103,6ee73c2ebce256700f22b205167c1103
ResNet18,mnist,Conf,FGM,0.9850833333333332,0.12,0.449438202247191,123.12544431757904,,0.714718233,0.01106895,0,18,torch_example.ResNet18,6eec3f3e71476ac7d7092e5d415a297c,6eec3f3e71476ac7d7092e5d415a297c,6eec3f3e71476ac7d7092e5d415a297c
ResNet34,mnist,Gauss-in,Thresh,0.2060714285714285,0.1,,103.8264620794226,,0.866831039,0.007635181,9,34,torch_example.ResNet34,6ef0343e100c21f6491687c3c6b660b9,6ef0343e100c21f6491687c3c6b660b9,6ef0343e100c21f6491687c3c6b660b9
ResNet50,mnist,FSQ,FGM,0.0,0.18,,50.733222422961,107.502624684,1.616297883,0.013098497,7,50,torch_example.ResNet50,6ef18a3e9c43fcf4469e50d3bc11b5fe,6ef18a3e9c43fcf4469e50d3bc11b5fe,6ef18a3e9c43fcf4469e50d3bc11b5fe
ResNet18,mnist,Gauss-in,PGD,0.9908333333333332,0.1,0.0,43.21950099843674,,2.082393316,0.012236771,0,18,torch_example.ResNet18,6ef48c165ecae36e4acace88924f9a3a,6ef48c165ecae36e4acace88924f9a3a,6ef48c165ecae36e4acace88924f9a3a
ResNet50,mnist,FSQ,FGM,0.955,0.09,,56.99756492748268,109.876963866,1.596559434,0.013461825,6,50,torch_example.ResNet50,6ef598b794dbb4562dee9e43f24299e4,6ef598b794dbb4562dee9e43f24299e4,6ef598b794dbb4562dee9e43f24299e4
ResNet18,mnist,Gauss-out,Deep,0.984,0.03,0.0,82.13884206560904,,1.180927288,0.020458719,0,18,torch_example.ResNet18,6ef6cb37fdb740ab97585b022d9c1981,6ef6cb37fdb740ab97585b022d9c1981,6ef6cb37fdb740ab97585b022d9c1981
ResNet18,mnist,FSQ,Thresh,,,,,,8.415104615,,3,18,torch_example.ResNet18,6ef8eccebfef3cc42352d34c3e8adee1,6ef8eccebfef3cc42352d34c3e8adee1,6ef8eccebfef3cc42352d34c3e8adee1
ResNet18,mnist,Conf,Deep,0.9855,0.0,1.0,92.81394344911952,,1.077424321,0.005776607,0,18,torch_example.ResNet18,6efac73c2897558621134b9f7873a81f,6efac73c2897558621134b9f7873a81f,6efac73c2897558621134b9f7873a81f
ResNet18,mnist,Control,Deep,0.903,0.14,0.0,50.904604114864206,116.885569124,1.68943461,0.017865194,6,18,torch_example.ResNet18,6efcdd8f71dcfce0c521617ad39c51b1,6efcdd8f71dcfce0c521617ad39c51b1,6efcdd8f71dcfce0c521617ad39c51b1
ResNet18,mnist,Gauss-out,PGD,0.9895,0.12,0.2929292929292929,76.91355335781446,,1.144141652,0.010862041,0,18,torch_example.ResNet18,6f014f5d53e10285d0532e4a9d88d025,6f014f5d53e10285d0532e4a9d88d025,6f014f5d53e10285d0532e4a9d88d025
ResNet152,mnist,Conf,HSJ,,,,,,,,1,152,torch_example.ResNet152,6f021c10d554822acdb7f6414fd40ef1,6f021c10d554822acdb7f6414fd40ef1,6f021c10d554822acdb7f6414fd40ef1
ResNet152,mnist,Conf,Deep,0.5290714285714285,0.12,,26.152435884655493,152.989962752,3.364887324,0.045818103,7,152,torch_example.ResNet152,6f0404969e16d01dadb40ecad0ec0470,6f0404969e16d01dadb40ecad0ec0470,6f0404969e16d01dadb40ecad0ec0470
ResNet18,mnist,Gauss-in,HSJ,0.1935833333333333,0.04,0.2929292929292929,17.810229021002165,,5.390160895,0.019275842,0,18,torch_example.ResNet18,6f0480a4a46412c0ad7d6c211178c837,6f0480a4a46412c0ad7d6c211178c837,6f0480a4a46412c0ad7d6c211178c837
ResNet18,mnist,FSQ,HSJ,0.44675,0.11,1.0,86.83138951999373,,1.02497496,0.016764832,0,18,torch_example.ResNet18,6f04e75fc0f553be7940b22276b90928,6f04e75fc0f553be7940b22276b90928,6f04e75fc0f553be7940b22276b90928
ResNet18,mnist,Conf,PGD,0.8994166666666666,0.0,0.2247191011235954,75.11864383210232,,1.331227441,0.020122227,0,18,torch_example.ResNet18,6f0592a8a3bb1d0b8cb4bce98347853e,6f0592a8a3bb1d0b8cb4bce98347853e,6f0592a8a3bb1d0b8cb4bce98347853e
ResNet152,mnist,Conf,FGM,0.9007857142857144,0.12,,7.612481460970307,694.00536542,11.559962471,0.028947316,8,152,torch_example.ResNet152,6f05a2619baf9ff299bca4554e56b975,6f05a2619baf9ff299bca4554e56b975,6f05a2619baf9ff299bca4554e56b975
ResNet50,mnist,Gauss-in,HSJ,0.0998571428571428,0.12,,67.63328469703423,71.848530461,1.301134499,0.010892743,9,50,torch_example.ResNet50,6f06a18a04cb9e571aa422ffd5e4b03b,6f06a18a04cb9e571aa422ffd5e4b03b,6f06a18a04cb9e571aa422ffd5e4b03b
ResNet18,mnist,FSQ,HSJ,0.8804166666666666,0.05,0.0666666666666666,59.3791139334611,,1.599889148,0.013115283,0,18,torch_example.ResNet18,6f07e1d02fc319de6a3859388f381113,6f07e1d02fc319de6a3859388f381113,6f07e1d02fc319de6a3859388f381113
ResNet18,mnist,Gauss-out,PGD,0.9905833333333334,0.11,0.494949494949495,101.45222302766548,,0.877260225,0.010395728,0,18,torch_example.ResNet18,6f0d8e95670712159d9e6e00d8667e94,6f0d8e95670712159d9e6e00d8667e94,6f0d8e95670712159d9e6e00d8667e94
ResNet18,mnist,Control,Pixel,0.9222857142857144,0.11,0.0,82.4950869286278,88.54985434,1.078852127,0.004986557,7,18,torch_example.ResNet18,6f0de7150f9f9bde2925d645798d901f,6f0de7150f9f9bde2925d645798d901f,6f0de7150f9f9bde2925d645798d901f
ResNet34,mnist,Conf,HSJ,0.0,0.1,,109.50702943143044,,0.821865048,0.007655918,2,34,torch_example.ResNet34,6f117d036e83521e71cca871cc33462a,6f117d036e83521e71cca871cc33462a,6f117d036e83521e71cca871cc33462a
ResNet50,mnist,FSQ,FGM,0.0,0.13,,61.24515622178972,68.343015887,1.420520501,0.01146113,9,50,torch_example.ResNet50,6f1462b6850fbb2443ed890e456de842,6f1462b6850fbb2443ed890e456de842,6f1462b6850fbb2443ed890e456de842
ResNet18,mnist,Control,PGD,0.9695,0.12,0.0,165.98385498431202,,0.530172046,0.020589476,0,18,torch_example.ResNet18,6f14b0136f151ec7b2403b237ce70775,6f14b0136f151ec7b2403b237ce70775,6f14b0136f151ec7b2403b237ce70775
ResNet18,mnist,Control,PGD,0.903,0.08,0.0,61.38216218861131,,1.498806766,0.00695292,0,18,torch_example.ResNet18,6f1596ee2caf90dfa7fd7eefe4318c60,6f1596ee2caf90dfa7fd7eefe4318c60,6f1596ee2caf90dfa7fd7eefe4318c60
ResNet18,mnist,Gauss-in,PGD,0.8806666666666667,0.09,0.0909090909090909,59.14605049290531,,1.53856427,0.019022585,0,18,torch_example.ResNet18,6f1661335c3f24ce92c98608ce16c257,6f1661335c3f24ce92c98608ce16c257,6f1661335c3f24ce92c98608ce16c257
ResNet152,mnist,Control,Pixel,,,1.0,,,,,0,152,torch_example.ResNet152,6f1acac7fba3a95fbd940d9b25233a45,6f1acac7fba3a95fbd940d9b25233a45,6f1acac7fba3a95fbd940d9b25233a45
ResNet18,mnist,Gauss-out,FGM,0.9723333333333334,0.05,0.0,69.35367427443865,,1.36979044,0.010396675,0,18,torch_example.ResNet18,6f1c9c3e0b420960e1e77eab2b5a497b,6f1c9c3e0b420960e1e77eab2b5a497b,6f1c9c3e0b420960e1e77eab2b5a497b
ResNet18,mnist,Gauss-out,FGM,0.9876666666666668,0.08,1.0,81.99344933834873,,1.122040855,0.010433444,0,18,torch_example.ResNet18,6f1ce3344526cb4f9c8b91d467440e40,6f1ce3344526cb4f9c8b91d467440e40,6f1ce3344526cb4f9c8b91d467440e40
ResNet18,mnist,Gauss-out,FGM,0.8985,0.08,0.0909090909090909,44.024603789141366,,2.089740556,0.031933984,0,18,torch_example.ResNet18,6f1d4448533dd21c8ca979d736d0e82e,6f1d4448533dd21c8ca979d736d0e82e,6f1d4448533dd21c8ca979d736d0e82e
ResNet152,mnist,Gauss-in,Pixel,,,,,156.227944454,3.342201029,,6,152,torch_example.ResNet152,6f1e857ffe42a3fb0a0ff863973b6ae5,6f1e857ffe42a3fb0a0ff863973b6ae5,6f1e857ffe42a3fb0a0ff863973b6ae5
ResNet18,mnist,Gauss-in,Thresh,,,,,121.594863872,1.635825144,,7,18,torch_example.ResNet18,6f201a36054a6747476417d4ea6fde7a,6f201a36054a6747476417d4ea6fde7a,6f201a36054a6747476417d4ea6fde7a
ResNet18,mnist,Control,PGD,0.9715714285714284,0.08,0.0,27.4535295530154,200.572263809,3.351117379,0.016545626,4,18,torch_example.ResNet18,6f2075704da0f73213a0e73b45ba3404,6f2075704da0f73213a0e73b45ba3404,6f2075704da0f73213a0e73b45ba3404
ResNet34,mnist,Control,Pixel,0.9854285714285714,0.09,0.1194029850746268,8.797386735380849,,10.343980859,0.062612374,6,34,torch_example.ResNet34,6f24efe7e8b360b21926fb353500ddf0,6f24efe7e8b360b21926fb353500ddf0,6f24efe7e8b360b21926fb353500ddf0
ResNet18,mnist,Gauss-out,Thresh,,,,,25.385637103,0.803339124,,5,18,torch_example.ResNet18,6f296ad92d3cd240edf4982f15508ebd,6f296ad92d3cd240edf4982f15508ebd,6f296ad92d3cd240edf4982f15508ebd
ResNet34,mnist,Gauss-out,FGM,0.0,0.13,,75.03424893013128,69.64419429,1.159470525,0.009806034,5,34,torch_example.ResNet34,6f2a3961f87b70f9ac9528e2f8e6b393,6f2a3961f87b70f9ac9528e2f8e6b393,6f2a3961f87b70f9ac9528e2f8e6b393
ResNet18,mnist,FSQ,HSJ,0.9126666666666666,0.09,0.2,96.77362179157944,,0.940338889,0.012128268,0,18,torch_example.ResNet18,6f2b86119dab865e2874524eeba47531,6f2b86119dab865e2874524eeba47531,6f2b86119dab865e2874524eeba47531
ResNet18,mnist,Control,HSJ,0.4425833333333333,0.1,0.0,156.96931296673475,,0.573360476,0.00697425,0,18,torch_example.ResNet18,6f30c46aa628e1ddafc5e41499f891cb,6f30c46aa628e1ddafc5e41499f891cb,6f30c46aa628e1ddafc5e41499f891cb
ResNet18,mnist,Control,Deep,0.42725,0.11,0.0,18.68221256256206,,4.7638897,0.008569485,0,18,torch_example.ResNet18,6f329d8bbd98d3ad2e453edac2641654,6f329d8bbd98d3ad2e453edac2641654,6f329d8bbd98d3ad2e453edac2641654
ResNet101,mnist,Gauss-out,Thresh,0.6066428571428572,0.13,,26.346328135384088,127.669571936,3.302167936,0.032362651,0,101,torch_example.ResNet101,6f33799f0ec24004bedfef2cde86fd71,6f33799f0ec24004bedfef2cde86fd71,6f33799f0ec24004bedfef2cde86fd71
ResNet18,mnist,Gauss-out,Deep,0.9039166666666668,0.1,0.0,61.69747734713708,,1.45873063,0.021275358,0,18,torch_example.ResNet18,6f36ac8ffea5d4221f2d91f63a0b6629,6f36ac8ffea5d4221f2d91f63a0b6629,6f36ac8ffea5d4221f2d91f63a0b6629
ResNet18,mnist,Gauss-out,PGD,0.9819166666666668,0.08,1.0,115.70747775220636,,0.795108508,0.009093295,0,18,torch_example.ResNet18,6f371d2395b5a27bcdc57478e5f54c0a,6f371d2395b5a27bcdc57478e5f54c0a,6f371d2395b5a27bcdc57478e5f54c0a
ResNet50,mnist,Control,PGD,0.1043571428571428,0.08,0.2388059701492537,14.679386520176312,497.226566592,6.267291884,0.023970544,0,50,torch_example.ResNet50,6f39c773e8228f8a3a48b74c3931ee62,6f39c773e8228f8a3a48b74c3931ee62,6f39c773e8228f8a3a48b74c3931ee62
ResNet34,mnist,Control,HSJ,0.9648571428571427,0.09,0.1194029850746268,15.063204334702093,,6.041211284,0.015401128,1,34,torch_example.ResNet34,6f41b37ade88904323d89b3ec249b429,6f41b37ade88904323d89b3ec249b429,6f41b37ade88904323d89b3ec249b429
ResNet34,mnist,Gauss-in,PGD,0.9417857142857144,0.09,,111.89158634843707,,0.813287245,0.007614472,6,34,torch_example.ResNet34,6f465ff260c465a49c36e29a56b86ba4,6f465ff260c465a49c36e29a56b86ba4,6f465ff260c465a49c36e29a56b86ba4
ResNet18,mnist,Gauss-out,Deep,0.9916666666666668,0.1,0.494949494949495,60.2550854453566,,1.493649861,0.009146483,0,18,torch_example.ResNet18,6f46b0ce648ecc85cc7534c90f50b381,6f46b0ce648ecc85cc7534c90f50b381,6f46b0ce648ecc85cc7534c90f50b381
ResNet18,mnist,Conf,PGD,0.3730833333333333,0.0,0.8988764044943821,107.20640914048364,,0.932780053,0.017508108,0,18,torch_example.ResNet18,6f47893599cf79be2a01b8780867b158,6f47893599cf79be2a01b8780867b158,6f47893599cf79be2a01b8780867b158
ResNet34,mnist,FSQ,Thresh,0.0,0.06,,46.02762720576741,161.380948147,2.042251702,0.020115327,4,34,torch_example.ResNet34,6f49ed7aeaf0392151efb4244f7dd5ce,6f49ed7aeaf0392151efb4244f7dd5ce,6f49ed7aeaf0392151efb4244f7dd5ce
ResNet18,mnist,Conf,PGD,0.9826666666666668,0.09,0.0,98.23179922390035,,0.926380263,0.010650162,0,18,torch_example.ResNet18,6f4a4c1b2d927f5048dba65c549675d5,6f4a4c1b2d927f5048dba65c549675d5,6f4a4c1b2d927f5048dba65c549675d5
ResNet18,mnist,Gauss-out,FGM,0.98925,0.15,0.0,95.58754455834476,,0.889237195,0.02339445,0,18,torch_example.ResNet18,6f4d762365dc69ead3cc480b150de1ee,6f4d762365dc69ead3cc480b150de1ee,6f4d762365dc69ead3cc480b150de1ee
ResNet101,mnist,Control,PGD,0.0,0.12,0.6194029850746269,37.740285838268925,,2.331725848,0.022075074,9,101,torch_example.ResNet101,6f4e4f0128385890a86a7643b6411529,6f4e4f0128385890a86a7643b6411529,6f4e4f0128385890a86a7643b6411529
ResNet50,mnist,Gauss-in,Deep,0.1080714285714285,0.09,,74.04100031783524,70.015814763,1.229048765,0.010859509,2,50,torch_example.ResNet50,6f4e8e6e1353d67ac7b366478a242049,6f4e8e6e1353d67ac7b366478a242049,6f4e8e6e1353d67ac7b366478a242049
ResNet152,mnist,Control,Pixel,,,1.0,,154.241542529,3.393130608,,1,152,torch_example.ResNet152,6f506471278afcad787b6280cb105bc6,6f506471278afcad787b6280cb105bc6,6f506471278afcad787b6280cb105bc6
ResNet101,mnist,FSQ,FGM,0.9536428571428572,0.1,,35.94493728772061,183.989019982,2.503829657,0.022794444,4,101,torch_example.ResNet101,6f50919a14e14037e98a8df9dcc03fc6,6f50919a14e14037e98a8df9dcc03fc6,6f50919a14e14037e98a8df9dcc03fc6
ResNet18,mnist,Conf,Deep,0.9831666666666666,0.1,0.2247191011235954,59.3622769161676,,1.516114352,0.005940368,0,18,torch_example.ResNet18,6f53816e35c75895ff4cda8e1119d62d,6f53816e35c75895ff4cda8e1119d62d,6f53816e35c75895ff4cda8e1119d62d
ResNet18,mnist,Gauss-in,PGD,0.8155,0.09,1.0,57.07216650020618,,1.5944725,0.012372681,0,18,torch_example.ResNet18,6f53e932c053c4db729c3f8dea7ebedc,6f53e932c053c4db729c3f8dea7ebedc,6f53e932c053c4db729c3f8dea7ebedc
ResNet152,mnist,Gauss-in,FGM,,,,,,,,0,152,torch_example.ResNet152,6f5654e65f742676cf3a7cf243e08c62,6f5654e65f742676cf3a7cf243e08c62,6f5654e65f742676cf3a7cf243e08c62
ResNet18,mnist,Control,Thresh,0.9218571428571428,0.02,0.0,22.076529930072304,,4.439103442,0.006133414,7,18,torch_example.ResNet18,6f5661cd6dd9c7848202c9f5496766c1,6f5661cd6dd9c7848202c9f5496766c1,6f5661cd6dd9c7848202c9f5496766c1
ResNet18,mnist,Control,FGM,0.9010833333333332,0.1,0.0,86.87003074708754,,1.036030484,0.006259692,0,18,torch_example.ResNet18,6f576a820a549a70c21dd5f423c73631,6f576a820a549a70c21dd5f423c73631,6f576a820a549a70c21dd5f423c73631
ResNet18,mnist,Conf,FGM,0.9013333333333332,0.0,1.0,91.064334323172,,1.098124757,0.006704274,0,18,torch_example.ResNet18,6f5b1a5878ccf5952a7830d3dd3f4377,6f5b1a5878ccf5952a7830d3dd3f4377,6f5b1a5878ccf5952a7830d3dd3f4377
ResNet50,mnist,FSQ,FGM,0.9837142857142858,0.09,,57.06650906978849,109.954141541,1.594630572,0.012993967,2,50,torch_example.ResNet50,6f5b770b247f54b13c57461daf964506,6f5b770b247f54b13c57461daf964506,6f5b770b247f54b13c57461daf964506
ResNet152,mnist,Control,FGM,0.8410714285714286,0.08,1.0,27.468150851510032,153.135153293,3.349333579,0.031169359,1,152,torch_example.ResNet152,6f614452c4da6465de4eb7abfd8d236b,6f614452c4da6465de4eb7abfd8d236b,6f614452c4da6465de4eb7abfd8d236b
ResNet18,mnist,Gauss-out,PGD,0.9893333333333332,0.12,0.0909090909090909,90.54598551197763,,0.971881851,0.007928131,0,18,torch_example.ResNet18,6f6646e5128016023c36923f7ff8f01d,6f6646e5128016023c36923f7ff8f01d,6f6646e5128016023c36923f7ff8f01d
ResNet18,mnist,Gauss-out,PGD,0.9003333333333333,0.09,0.0909090909090909,81.63573855893493,,1.114707867,0.019778453,0,18,torch_example.ResNet18,6f66e875abf27071a0407993d99839a4,6f66e875abf27071a0407993d99839a4,6f66e875abf27071a0407993d99839a4
ResNet18,mnist,FSQ,PGD,0.1125833333333333,0.12,0.0,42.54505964308997,,2.068395267,0.006107696,0,18,torch_example.ResNet18,6f6788b12973baf522632659fd7bc3a6,6f6788b12973baf522632659fd7bc3a6,6f6788b12973baf522632659fd7bc3a6
ResNet34,mnist,Gauss-in,PGD,0.7037142857142857,0.08,,107.88519384432271,49.002612829,0.852758351,0.007774959,2,34,torch_example.ResNet34,6f68f7f1c42aaea3aacc8a451fe13be8,6f68f7f1c42aaea3aacc8a451fe13be8,6f68f7f1c42aaea3aacc8a451fe13be8
ResNet34,mnist,FSQ,Thresh,,,,,,3.870926421,,0,34,torch_example.ResNet34,6f6bff3c4f6a310fe3a245ac4c20fa53,6f6bff3c4f6a310fe3a245ac4c20fa53,6f6bff3c4f6a310fe3a245ac4c20fa53
ResNet18,mnist,Gauss-out,Deep,0.9889166666666668,0.12,1.0,58.11307995606512,,1.514289039,0.008062393,0,18,torch_example.ResNet18,6f6e222981b983bb18c5fb18d1723650,6f6e222981b983bb18c5fb18d1723650,6f6e222981b983bb18c5fb18d1723650
ResNet18,mnist,Gauss-in,PGD,0.1053333333333333,0.12,1.0,36.80036535335813,,2.391280607,0.015157589,0,18,torch_example.ResNet18,6f72450242737934f255e2534782bc32,6f72450242737934f255e2534782bc32,6f72450242737934f255e2534782bc32
ResNet18,mnist,FSQ,Deep,0.8788333333333334,0.12,0.0666666666666666,90.9268240820363,,0.967811214,0.025160482,0,18,torch_example.ResNet18,6f77e1fa6371e5c5a49ee06f23a34e87,6f77e1fa6371e5c5a49ee06f23a34e87,6f77e1fa6371e5c5a49ee06f23a34e87
ResNet18,mnist,FSQ,Deep,0.9821666666666666,0.06,0.4666666666666667,105.83617402221904,,0.888165137,0.012807261,0,18,torch_example.ResNet18,6f77e6f086691dc1aca43990712e64c0,6f77e6f086691dc1aca43990712e64c0,6f77e6f086691dc1aca43990712e64c0
ResNet18,mnist,Gauss-out,FGM,0.981,0.09,1.0,78.23558789758972,109.4973825,1.163153527,0.018263164,0,18,torch_example.ResNet18,6f786ac1babac1ee6931db4b2132e9b4,6f786ac1babac1ee6931db4b2132e9b4,6f786ac1babac1ee6931db4b2132e9b4
ResNet34,mnist,Gauss-out,Deep,0.0,0.16,,74.50576514213063,69.598173818,1.127429533,0.009889554,7,34,torch_example.ResNet34,6f7904b3c16a491dc7d0ac4b946e17a2,6f7904b3c16a491dc7d0ac4b946e17a2,6f7904b3c16a491dc7d0ac4b946e17a2
ResNet34,mnist,Control,Pixel,0.9002857142857142,0.09,0.1194029850746268,10.3748644234949,,8.771198956,0.00780974,1,34,torch_example.ResNet34,6f7defbc67711c5197c4610099c5a9c5,6f7defbc67711c5197c4610099c5a9c5,6f7defbc67711c5197c4610099c5a9c5
ResNet101,mnist,Gauss-in,Deep,0.7105,0.12,,36.70621313009749,112.316717258,2.397414293,0.023761408,7,101,torch_example.ResNet101,6f8646b4da50cc3bb43b6ac0f7502082,6f8646b4da50cc3bb43b6ac0f7502082,6f8646b4da50cc3bb43b6ac0f7502082
ResNet18,mnist,Conf,FGM,0.44225,0.0,1.0,86.21317279638201,,1.159915553,0.008859381,0,18,torch_example.ResNet18,6f8a059c72b0261ac3a4fcf6d428c1c3,6f8a059c72b0261ac3a4fcf6d428c1c3,6f8a059c72b0261ac3a4fcf6d428c1c3
ResNet18,mnist,FSQ,Thresh,,,,,114.41473375,1.851720202,,0,18,torch_example.ResNet18,6f8b5ce0947b5b1dcef1ec550209f21d,6f8b5ce0947b5b1dcef1ec550209f21d,6f8b5ce0947b5b1dcef1ec550209f21d
ResNet152,mnist,Conf,PGD,0.9724285714285714,0.06,,6.614876962000365,698.045855505,14.210392807,0.028326773,5,152,torch_example.ResNet152,6f8b89ee271b2ecaefbfbfb0100d2e18,6f8b89ee271b2ecaefbfbfb0100d2e18,6f8b89ee271b2ecaefbfbfb0100d2e18
ResNet18,mnist,FSQ,Pixel,,,,,,2.062298431,,1,18,torch_example.ResNet18,6f8b9bdc6671dd3714bb13e0c282db55,6f8b9bdc6671dd3714bb13e0c282db55,6f8b9bdc6671dd3714bb13e0c282db55
ResNet18,mnist,Gauss-in,FGM,0.0,0.08,,57.714966209226645,118.350228206,1.594040611,0.005383917,2,18,torch_example.ResNet18,6f8cb49499a41d01b97d3340d3285440,6f8cb49499a41d01b97d3340d3285440,6f8cb49499a41d01b97d3340d3285440
ResNet152,mnist,FSQ,FGM,,,,,,,,2,152,torch_example.ResNet152,6f8ccd051c611cab8b18fc273c40e19b,6f8ccd051c611cab8b18fc273c40e19b,6f8ccd051c611cab8b18fc273c40e19b
ResNet18,mnist,Gauss-in,Deep,0.9899166666666668,0.1,0.0909090909090909,75.50248533586326,,1.192013741,0.018200074,0,18,torch_example.ResNet18,6f8ced0cf62f7bd49875b707ccf95803,6f8ced0cf62f7bd49875b707ccf95803,6f8ced0cf62f7bd49875b707ccf95803
ResNet18,mnist,FSQ,Deep,0.9843333333333332,0.12,1.0,71.7859472788928,,1.225866668,0.006018733,0,18,torch_example.ResNet18,6f8edfada845f8fdd5387f107ac5f557,6f8edfada845f8fdd5387f107ac5f557,6f8edfada845f8fdd5387f107ac5f557
ResNet18,mnist,Control,PGD,0.9899166666666668,0.1,0.0,131.40333737407843,,0.684914111,0.012122121,0,18,torch_example.ResNet18,6f923bfe63a22c590187fb314f8da5d1,6f923bfe63a22c590187fb314f8da5d1,6f923bfe63a22c590187fb314f8da5d1
ResNet18,mnist,Gauss-out,FGM,0.4048333333333333,0.11,0.2929292929292929,59.160102692632194,,1.50439225,0.023373303,0,18,torch_example.ResNet18,6f92b4d4d5271269e5c537776bed07be,6f92b4d4d5271269e5c537776bed07be,6f92b4d4d5271269e5c537776bed07be
ResNet152,mnist,Gauss-in,FGM,0.1125,0.11,,6.196952644916172,715.835305642,14.36189771,0.028552616,3,152,torch_example.ResNet152,6f94cfc48a441d25309bfa6e7ac176e3,6f94cfc48a441d25309bfa6e7ac176e3,6f94cfc48a441d25309bfa6e7ac176e3
