model_name,dataset,def_gen,atk_gen,accuracy,adv_accuracy,def_value,adv_failure_rate,train_time,predict_time,adv_predict_time,data.sample.random_state,Epochs,model_layers,model.init.name,data,attack,model
ResNet50,cifar100,FSQ,Pixel,0.0405,0.0,1.0,16.655273094137883,436.72481619,6.004104492,0.01495477,7,1,50,torch_example.ResNet50,08facb20e17368d59cfd5c8a07ed7017,08facb20e17368d59cfd5c8a07ed7017,08facb20e17368d59cfd5c8a07ed7017
ResNet50,cifar100,FSQ,Pixel,0.012,0.01,0.2,17.6657451354509,436.309674706,5.604065905,0.05003871,8,1,50,torch_example.ResNet50,0977dddb7350f9769d8c997855123be7,0977dddb7350f9769d8c997855123be7,0977dddb7350f9769d8c997855123be7
ResNet50,cifar100,FSQ,Thresh,0.0120833333333333,0.0,0.4666666666666667,1.4347028864879998,11645.178669949,69.700842552,0.567337527,9,1,50,torch_example.ResNet50,09995bba14966f94ec0a22140284e4b0,09995bba14966f94ec0a22140284e4b0,09995bba14966f94ec0a22140284e4b0
ResNet50,cifar100,FSQ,Thresh,0.01,0.0,0.4666666666666667,22.204448774821177,435.907144482,4.503602004,0.014980979,4,1,50,torch_example.ResNet50,0a93edf7c742d1fbc8608dc109e27c92,0a93edf7c742d1fbc8608dc109e27c92,0a93edf7c742d1fbc8608dc109e27c92
ResNet50,cifar100,FSQ,Pixel,0.01,0.01,0.0,17.80315476462914,442.905319978,5.560812188,0.065878541,9,1,50,torch_example.ResNet50,0af6cef8405b46eac5e162c984faf251,0af6cef8405b46eac5e162c984faf251,0af6cef8405b46eac5e162c984faf251
ResNet50,cifar100,FSQ,PGD,0.096,0.0,0.2,17.416053483634386,442.347328311,5.741828945,0.015503035,0,1,50,torch_example.ResNet50,0bdaa982536e1227c96b0b8b3e752817,0bdaa982536e1227c96b0b8b3e752817,0bdaa982536e1227c96b0b8b3e752817
ResNet50,cifar100,FSQ,PGD,0.01375,0.02,1.0,17.09234021111819,442.424273432,5.733562449,0.035068691,5,1,50,torch_example.ResNet50,0be78621ffc79e34a9ea018892a28f6e,0be78621ffc79e34a9ea018892a28f6e,0be78621ffc79e34a9ea018892a28f6e
ResNet50,cifar100,FSQ,FGM,0.0088333333333333,0.03,1.0,16.55369914100331,442.164077478,5.859717467,0.03573135,7,1,50,torch_example.ResNet50,0c4eb1adbbdab88dd5ff4df339a7869e,0c4eb1adbbdab88dd5ff4df339a7869e,0c4eb1adbbdab88dd5ff4df339a7869e
ResNet50,cifar100,FSQ,Pixel,0.0086666666666666,0.01,0.2,17.470409715453947,436.079293592,5.666724571,0.014935078,0,1,50,torch_example.ResNet50,0d4df903a4ced5e4602ece48463f39a3,0d4df903a4ced5e4602ece48463f39a3,0d4df903a4ced5e4602ece48463f39a3
ResNet50,cifar100,FSQ,Deep,0.0126666666666666,0.0,0.2,17.877991337398434,435.280238342,5.593469541,0.016190501,3,1,50,torch_example.ResNet50,0d8c8c9ad730602d991592c88c360861,0d8c8c9ad730602d991592c88c360861,0d8c8c9ad730602d991592c88c360861
ResNet50,cifar100,FSQ,HSJ,0.01,0.01,0.0,17.18463634444261,434.033065238,5.760959849,0.014988057,2,1,50,torch_example.ResNet50,0e13abd7d44fb118e786fc6aaf18256b,0e13abd7d44fb118e786fc6aaf18256b,0e13abd7d44fb118e786fc6aaf18256b
ResNet50,cifar100,FSQ,Pixel,0.03475,0.01,0.0666666666666666,16.0024741777704,432.011718938,6.186543337,0.036550572,7,1,50,torch_example.ResNet50,0e353ab3048fadbb02f3a8ab672d06fd,0e353ab3048fadbb02f3a8ab672d06fd,0e353ab3048fadbb02f3a8ab672d06fd
ResNet50,cifar100,FSQ,FGM,0.0128333333333333,0.02,1.0,17.31692007846982,434.928351911,5.65920496,0.035329472,9,1,50,torch_example.ResNet50,0e61a1cbdebbd7323297a6e2e3c8d804,0e61a1cbdebbd7323297a6e2e3c8d804,0e61a1cbdebbd7323297a6e2e3c8d804
ResNet50,cifar100,FSQ,FGM,0.01,0.0,0.0,17.456006471759938,435.868343899,5.728687152,0.035176965,6,1,50,torch_example.ResNet50,0e8d4e26567163d6b1ddb4aad1c7c503,0e8d4e26567163d6b1ddb4aad1c7c503,0e8d4e26567163d6b1ddb4aad1c7c503
ResNet50,cifar100,FSQ,PGD,0.1995833333333333,0.0,1.0,16.447424271960777,436.662433847,6.079979354,0.04072118,3,1,50,torch_example.ResNet50,0f1ad6f4d043b4548153127171ed7d56,0f1ad6f4d043b4548153127171ed7d56,0f1ad6f4d043b4548153127171ed7d56
ResNet50,cifar100,FSQ,HSJ,0.01225,0.0,0.4666666666666667,17.61247932391576,436.395368387,5.677792329,0.02863001,3,1,50,torch_example.ResNet50,10826e8fdb1205b5dd09e0bf165365c4,10826e8fdb1205b5dd09e0bf165365c4,10826e8fdb1205b5dd09e0bf165365c4
ResNet50,cifar100,FSQ,Deep,0.01,0.0,0.0,19.95863968702621,443.221358692,5.010361506,0.061968524,4,1,50,torch_example.ResNet50,119ae563210176a459a847559e7e2067,119ae563210176a459a847559e7e2067,119ae563210176a459a847559e7e2067
ResNet50,cifar100,FSQ,Deep,0.0130833333333333,0.04,0.0666666666666666,15.746254741991995,437.125520606,6.096687852,0.043764377,6,1,50,torch_example.ResNet50,11e3d7ae0b0ba2d7cc51b57d646cac59,11e3d7ae0b0ba2d7cc51b57d646cac59,11e3d7ae0b0ba2d7cc51b57d646cac59
ResNet50,cifar100,FSQ,PGD,0.0125,0.0,0.4666666666666667,17.45800739848915,442.294690169,5.728030566,0.034449303,3,1,50,torch_example.ResNet50,13b1cc46bea7c2c2de2baf5a4267a422,13b1cc46bea7c2c2de2baf5a4267a422,13b1cc46bea7c2c2de2baf5a4267a422
ResNet50,cifar100,FSQ,Thresh,0.01425,0.0,0.0666666666666666,16.213512106509754,434.691837792,6.167695151,0.015705568,3,1,50,torch_example.ResNet50,13f1750fc36192ee2c3fe43303f8f730,13f1750fc36192ee2c3fe43303f8f730,13f1750fc36192ee2c3fe43303f8f730
ResNet50,cifar100,FSQ,Thresh,0.235,0.0,0.4666666666666667,18.45743106977081,443.197594315,5.417872055,0.015008088,8,1,50,torch_example.ResNet50,142e269c9b5290d7a69e62724f250329,142e269c9b5290d7a69e62724f250329,142e269c9b5290d7a69e62724f250329
ResNet50,cifar100,FSQ,FGM,0.01,0.02,0.0,16.85751630823822,442.400893158,5.813430532,0.03212103,5,1,50,torch_example.ResNet50,1455b094c91010145920dd4cdd6d8640,1455b094c91010145920dd4cdd6d8640,1455b094c91010145920dd4cdd6d8640
ResNet50,cifar100,FSQ,FGM,0.01025,0.01,0.0666666666666666,17.579728769439328,443.592708479,5.631486202,0.015438137,2,1,50,torch_example.ResNet50,149aeead046554d267a7001b83c6eb4a,149aeead046554d267a7001b83c6eb4a,149aeead046554d267a7001b83c6eb4a
ResNet50,cifar100,FSQ,Pixel,0.0243333333333333,0.0,1.0,17.792242130472577,435.85859031,5.620427109,0.015043538,1,1,50,torch_example.ResNet50,149c2d0874fefafe53523741eceed834,149c2d0874fefafe53523741eceed834,149c2d0874fefafe53523741eceed834
ResNet50,cifar100,FSQ,Deep,0.0096666666666666,0.0,0.4666666666666667,18.091862091570263,435.272103808,5.527347019,0.034853425,5,1,50,torch_example.ResNet50,14ce50acf71d633b4a7e73a5cbc95da3,14ce50acf71d633b4a7e73a5cbc95da3,14ce50acf71d633b4a7e73a5cbc95da3
ResNet50,cifar100,FSQ,PGD,0.0199166666666666,0.02,0.2,16.439294910166677,439.138396222,5.961326233,0.026296215,6,1,50,torch_example.ResNet50,150980ac6ddeb9232935ba5bbd6f820c,150980ac6ddeb9232935ba5bbd6f820c,150980ac6ddeb9232935ba5bbd6f820c
ResNet50,cifar100,FSQ,PGD,0.0115,0.0,1.0,18.1324446953891,442.904747609,5.514976148,0.014985915,3,1,50,torch_example.ResNet50,160d0de7b6baf44d02bc5c48ff3be1ff,160d0de7b6baf44d02bc5c48ff3be1ff,160d0de7b6baf44d02bc5c48ff3be1ff
ResNet50,cifar100,FSQ,FGM,0.0313333333333333,0.0,0.0666666666666666,17.05836349595299,441.275358069,5.862227055,0.01517945,4,1,50,torch_example.ResNet50,1692bd02bede8c121494d96add968974,1692bd02bede8c121494d96add968974,1692bd02bede8c121494d96add968974
ResNet50,cifar100,FSQ,FGM,0.01,0.01,0.0,19.41408997711912,444.479200535,5.099389161,0.015413644,9,1,50,torch_example.ResNet50,17275312155f2da090a74fea85ee590a,17275312155f2da090a74fea85ee590a,17275312155f2da090a74fea85ee590a
ResNet50,cifar100,FSQ,HSJ,0.02625,0.0,1.0,54.05992767980726,442.160689144,1.849798997,0.01494934,6,1,50,torch_example.ResNet50,178f1c5fa6c8c80e5f3692ad5a7d6b6e,178f1c5fa6c8c80e5f3692ad5a7d6b6e,178f1c5fa6c8c80e5f3692ad5a7d6b6e
ResNet50,cifar100,FSQ,FGM,0.0290833333333333,0.01,0.0666666666666666,18.98805005118266,434.910686825,5.213805511,0.014984764,6,1,50,torch_example.ResNet50,17a6a3f23deb07706423cede05510ffc,17a6a3f23deb07706423cede05510ffc,17a6a3f23deb07706423cede05510ffc
ResNet50,cifar100,FSQ,Pixel,0.0213333333333333,0.0,0.2,15.565114619928092,409.92279223,6.424623425,0.014813385,8,1,50,torch_example.ResNet50,17bca42614b8416f9878463aa99157cb,17bca42614b8416f9878463aa99157cb,17bca42614b8416f9878463aa99157cb
ResNet50,cifar100,FSQ,PGD,0.18875,0.02,0.2,17.0670784923449,442.5263325,5.742048942,0.035177038,2,1,50,torch_example.ResNet50,1821a0eba42cbf3f53dc0718a9a1b3a9,1821a0eba42cbf3f53dc0718a9a1b3a9,1821a0eba42cbf3f53dc0718a9a1b3a9
ResNet50,cifar100,FSQ,HSJ,0.0118333333333333,0.0,0.2,18.33369893387394,440.493149017,5.454436683,0.029542059,3,1,50,torch_example.ResNet50,199051a1cafbb11d44329f52cca05aa5,199051a1cafbb11d44329f52cca05aa5,199051a1cafbb11d44329f52cca05aa5
ResNet50,cifar100,FSQ,PGD,0.0101666666666666,0.01,1.0,16.543806181707783,430.393740764,5.984112659,0.024323734,2,1,50,torch_example.ResNet50,19d4452d08ecef39983eab4d009ae0f0,19d4452d08ecef39983eab4d009ae0f0,19d4452d08ecef39983eab4d009ae0f0
ResNet50,cifar100,FSQ,Pixel,0.01,0.0,1.0,16.0906196097792,436.060451063,6.214801072,0.015097741,1,1,50,torch_example.ResNet50,1a5d59d32dd6e2f483a8be7add73e78d,1a5d59d32dd6e2f483a8be7add73e78d,1a5d59d32dd6e2f483a8be7add73e78d
ResNet50,cifar100,FSQ,Thresh,0.01,0.01,0.0,1.461903206089639,11486.35004463,67.719941777,0.599256949,3,1,50,torch_example.ResNet50,1bed63834e16321ef673ffbd451f84c4,1bed63834e16321ef673ffbd451f84c4,1bed63834e16321ef673ffbd451f84c4
ResNet50,cifar100,FSQ,Thresh,0.0104166666666666,0.02,0.2,1.409881806455065,11684.910460451,69.509372737,0.585408645,3,1,50,torch_example.ResNet50,1c290e3edbe0923c3a96de2fd24d0486,1c290e3edbe0923c3a96de2fd24d0486,1c290e3edbe0923c3a96de2fd24d0486
ResNet50,cifar100,FSQ,Deep,0.0221666666666666,0.02,0.0666666666666666,17.796123335639084,442.524249302,5.506817308,0.014890692,8,1,50,torch_example.ResNet50,1d4f0314b8386be5627df6e9c4c4f966,1d4f0314b8386be5627df6e9c4c4f966,1d4f0314b8386be5627df6e9c4c4f966
ResNet50,cifar100,FSQ,Deep,0.0109166666666666,0.01,1.0,16.781990192212334,442.43447823,5.899181138,0.032293629,6,1,50,torch_example.ResNet50,1d57175275f8b9b733b7a6adb60ef4ea,1d57175275f8b9b733b7a6adb60ef4ea,1d57175275f8b9b733b7a6adb60ef4ea
ResNet50,cifar100,FSQ,FGM,0.01075,0.02,1.0,17.353358060014003,434.964912556,5.647321957,0.025034461,9,1,50,torch_example.ResNet50,1d7051eb7d4551b0bc125700d1cd974e,1d7051eb7d4551b0bc125700d1cd974e,1d7051eb7d4551b0bc125700d1cd974e
ResNet50,cifar100,FSQ,Pixel,0.0095,0.0,0.0666666666666666,16.073923544887702,437.647301501,6.221256417,0.014877341,1,1,50,torch_example.ResNet50,1d7207dd7c8d135300ebfae32b737bef,1d7207dd7c8d135300ebfae32b737bef,1d7207dd7c8d135300ebfae32b737bef
ResNet50,cifar100,FSQ,HSJ,0.0085833333333333,0.0,0.0666666666666666,34.809088362663694,434.554542162,2.872812955,0.02900619,7,1,50,torch_example.ResNet50,1da9509b62e84af2a64fccbf5581770b,1da9509b62e84af2a64fccbf5581770b,1da9509b62e84af2a64fccbf5581770b
ResNet50,cifar100,FSQ,Deep,0.0356666666666666,0.01,0.4666666666666667,16.566346999344812,441.483754856,5.975970442,0.016999419,6,1,50,torch_example.ResNet50,1f1c93d5ed9aeed9d1c98004cca97c4c,1f1c93d5ed9aeed9d1c98004cca97c4c,1f1c93d5ed9aeed9d1c98004cca97c4c
ResNet50,cifar100,FSQ,Thresh,0.2045833333333333,0.0,0.2,16.204062459020886,435.141665658,6.171291937,0.014955475,6,1,50,torch_example.ResNet50,1f8deb87ef71d1dc57e2dd9371b74495,1f8deb87ef71d1dc57e2dd9371b74495,1f8deb87ef71d1dc57e2dd9371b74495
ResNet50,cifar100,FSQ,FGM,0.0101666666666666,0.01,1.0,20.783636766833958,442.297100471,4.763362693,0.015528512,7,1,50,torch_example.ResNet50,20a14a42aaa605b4007d86b266617399,20a14a42aaa605b4007d86b266617399,20a14a42aaa605b4007d86b266617399
ResNet50,cifar100,FSQ,PGD,0.0923333333333333,0.0,0.4666666666666667,18.19910286910917,434.598910985,5.494776348,0.035050338,3,1,50,torch_example.ResNet50,214821685ca60cf68f4fc795de60622d,214821685ca60cf68f4fc795de60622d,214821685ca60cf68f4fc795de60622d
ResNet50,cifar100,FSQ,HSJ,0.01,0.02,0.2,16.750324555997814,442.838053199,5.850632904,0.030393394,7,1,50,torch_example.ResNet50,21a03befe22239f5da74d62828fa658c,21a03befe22239f5da74d62828fa658c,21a03befe22239f5da74d62828fa658c
ResNet50,cifar100,FSQ,PGD,0.012,0.01,0.4666666666666667,18.20894416800705,442.165243595,5.436888547,0.015555609,8,1,50,torch_example.ResNet50,21c197998efdc354ec82aff04306dc1b,21c197998efdc354ec82aff04306dc1b,21c197998efdc354ec82aff04306dc1b
ResNet50,cifar100,FSQ,Thresh,0.01,0.02,0.0,16.688440972465237,436.768349136,5.872328048,0.027215461,4,1,50,torch_example.ResNet50,221c54004ab6835ac831e8c3e8b581b2,221c54004ab6835ac831e8c3e8b581b2,221c54004ab6835ac831e8c3e8b581b2
ResNet50,cifar100,FSQ,HSJ,0.1018333333333333,0.0,0.4666666666666667,17.4853676555261,431.044526272,5.719067621,0.031663218,6,1,50,torch_example.ResNet50,22445b54cfbf31e372092a0989a541ec,22445b54cfbf31e372092a0989a541ec,22445b54cfbf31e372092a0989a541ec
ResNet50,cifar100,FSQ,Pixel,0.1890833333333333,0.0,0.4666666666666667,18.830243874427705,438.000967581,5.310605676,0.014958052,7,1,50,torch_example.ResNet50,224c909bcc0a564c4afdfdaf9fd2c203,224c909bcc0a564c4afdfdaf9fd2c203,224c909bcc0a564c4afdfdaf9fd2c203
ResNet50,cifar100,FSQ,Pixel,0.01,0.02,0.0,15.297073377142528,412.340573013,6.406454201,0.046987742,5,1,50,torch_example.ResNet50,22b898b1efe87dd5902b2fa42750d2f6,22b898b1efe87dd5902b2fa42750d2f6,22b898b1efe87dd5902b2fa42750d2f6
ResNet50,cifar100,FSQ,Deep,0.0368333333333333,0.01,0.0666666666666666,16.09479252997447,428.53006533,6.151057854,0.017907337,3,1,50,torch_example.ResNet50,22e5d26dda065f80aab4068a820d0dbc,22e5d26dda065f80aab4068a820d0dbc,22e5d26dda065f80aab4068a820d0dbc
ResNet50,cifar100,FSQ,Thresh,0.01,0.0,0.0,25.807770260092155,438.618391617,3.874802007,0.020803245,0,1,50,torch_example.ResNet50,2301de184c6302216a066309781ea26b,2301de184c6302216a066309781ea26b,2301de184c6302216a066309781ea26b
ResNet50,cifar100,FSQ,HSJ,0.0110833333333333,0.01,0.4666666666666667,17.537343017352587,443.088119112,5.64509686,0.019592466,2,1,50,torch_example.ResNet50,23b0ee878c001569ca1241f5dc0e2586,23b0ee878c001569ca1241f5dc0e2586,23b0ee878c001569ca1241f5dc0e2586
ResNet50,cifar100,FSQ,Deep,0.0115833333333333,0.0,0.4666666666666667,17.85775064249709,434.904900697,5.599809405,0.055451193,7,1,50,torch_example.ResNet50,2407199493c49b4933cdf065c4646fb5,2407199493c49b4933cdf065c4646fb5,2407199493c49b4933cdf065c4646fb5
ResNet50,cifar100,FSQ,Pixel,0.1015,0.0,0.4666666666666667,17.64859026956853,435.924872623,5.666174945,0.015148524,9,1,50,torch_example.ResNet50,242ccc3709b00defe9519584ee4ccb5e,242ccc3709b00defe9519584ee4ccb5e,242ccc3709b00defe9519584ee4ccb5e
ResNet50,cifar100,FSQ,Deep,0.01075,0.0,0.2,16.650078168811962,441.727795206,6.005977809,0.023632451,3,1,50,torch_example.ResNet50,2461e01b2b985aea299660e143c37f36,2461e01b2b985aea299660e143c37f36,2461e01b2b985aea299660e143c37f36
ResNet50,cifar100,FSQ,Thresh,0.14325,0.01,0.2,17.819706039714074,437.992113163,5.555647202,0.014955975,6,1,50,torch_example.ResNet50,249015b867fecff00c3d096be0954174,249015b867fecff00c3d096be0954174,249015b867fecff00c3d096be0954174
ResNet50,cifar100,FSQ,Thresh,0.0103333333333333,0.03,0.0666666666666666,29.464204942387887,438.029603725,3.292130237,0.022646517,0,1,50,torch_example.ResNet50,249db74255118327daeae144a2cd7ed7,249db74255118327daeae144a2cd7ed7,249db74255118327daeae144a2cd7ed7
ResNet50,cifar100,FSQ,Thresh,0.01,0.01,0.0,19.15980246132187,432.669408735,5.167067886,0.022437071,5,1,50,torch_example.ResNet50,261ffacc279fa4d8bb97b9aaf33c0526,261ffacc279fa4d8bb97b9aaf33c0526,261ffacc279fa4d8bb97b9aaf33c0526
ResNet50,cifar100,FSQ,HSJ,0.09875,0.0,1.0,17.92204179324335,443.035385453,5.579721393,0.029519603,6,1,50,torch_example.ResNet50,2627ce5bac5177e5b2c945d75aefd12c,2627ce5bac5177e5b2c945d75aefd12c,2627ce5bac5177e5b2c945d75aefd12c
ResNet50,cifar100,FSQ,FGM,0.01,0.02,0.0,17.274885354606383,435.932650382,5.67297542,0.024816523,1,1,50,torch_example.ResNet50,26d7d99a36271456cfe9a5d26170de51,26d7d99a36271456cfe9a5d26170de51,26d7d99a36271456cfe9a5d26170de51
ResNet50,cifar100,FSQ,Deep,0.01,0.0,0.0,17.057661094960775,442.654541634,5.86246845,0.041121241,0,1,50,torch_example.ResNet50,2771cc493d867691225ce1ca13382f69,2771cc493d867691225ce1ca13382f69,2771cc493d867691225ce1ca13382f69
ResNet50,cifar100,FSQ,HSJ,0.0155833333333333,0.01,0.4666666666666667,16.425265768938115,435.339418987,6.027299734,0.027733547,6,1,50,torch_example.ResNet50,27cbace7c575b5622bb2341d920aa43a,27cbace7c575b5622bb2341d920aa43a,27cbace7c575b5622bb2341d920aa43a
ResNet50,cifar100,FSQ,PGD,0.01,0.0,1.0,17.44612632700994,442.493181941,5.73193144,0.02558279,8,1,50,torch_example.ResNet50,286b43eda3f02c87f2fc57e3f4d73e13,286b43eda3f02c87f2fc57e3f4d73e13,286b43eda3f02c87f2fc57e3f4d73e13
ResNet50,cifar100,FSQ,HSJ,0.0,0.02,0.0666666666666666,17.358514502072367,440.647293717,5.645644389,0.015060701,0,1,50,torch_example.ResNet50,2888bfaedc1a78aca7cef43e7251d3a4,2888bfaedc1a78aca7cef43e7251d3a4,2888bfaedc1a78aca7cef43e7251d3a4
ResNet50,cifar100,FSQ,HSJ,0.1001666666666666,0.02,0.4666666666666667,18.302760951767414,434.166113067,5.354383432,0.020011456,9,1,50,torch_example.ResNet50,28a2b7e6ddcc03f1088ce0a2d381d849,28a2b7e6ddcc03f1088ce0a2d381d849,28a2b7e6ddcc03f1088ce0a2d381d849
ResNet50,cifar100,FSQ,PGD,0.1044166666666666,0.01,0.4666666666666667,17.927409084825378,434.996500986,5.52227037,0.034880408,2,1,50,torch_example.ResNet50,292c34ecc4e22b8712180d6a3ddf113a,292c34ecc4e22b8712180d6a3ddf113a,292c34ecc4e22b8712180d6a3ddf113a
ResNet50,cifar100,FSQ,Thresh,0.0119166666666666,0.01,0.4666666666666667,15.46062664855764,427.751164206,6.4033627,0.021819248,3,1,50,torch_example.ResNet50,29d456c9f2bb698a423edfaf08fb7507,29d456c9f2bb698a423edfaf08fb7507,29d456c9f2bb698a423edfaf08fb7507
ResNet50,cifar100,FSQ,Thresh,0.1049166666666666,0.0,1.0,16.074405031118513,431.327331005,6.221070068,0.016852173,8,1,50,torch_example.ResNet50,2a7f82ee5fc2e8c40a185607115006b4,2a7f82ee5fc2e8c40a185607115006b4,2a7f82ee5fc2e8c40a185607115006b4
ResNet50,cifar100,FSQ,FGM,0.01,0.0,0.0,17.47414379033031,441.671624703,5.722741051,0.015550916,1,1,50,torch_example.ResNet50,2adbc8b32378a30cf8f7fd589ea301ce,2adbc8b32378a30cf8f7fd589ea301ce,2adbc8b32378a30cf8f7fd589ea301ce
ResNet50,cifar100,FSQ,Thresh,0.0096666666666666,0.01,0.4666666666666667,25.03167601203178,435.589409203,3.954988869,0.01493486,7,1,50,torch_example.ResNet50,2af6a06711f41e3a0fe6c67254a95040,2af6a06711f41e3a0fe6c67254a95040,2af6a06711f41e3a0fe6c67254a95040
ResNet50,cifar100,FSQ,HSJ,0.2065833333333333,0.01,0.2,16.72116452253944,438.519951693,5.920640268,0.027059727,9,1,50,torch_example.ResNet50,2b7f36e13e75ef0f22943f0629bd10a5,2b7f36e13e75ef0f22943f0629bd10a5,2b7f36e13e75ef0f22943f0629bd10a5
ResNet50,cifar100,FSQ,PGD,0.2550833333333333,0.0,0.4666666666666667,17.5012901036622,442.4544536,5.713864487,0.020984841,7,1,50,torch_example.ResNet50,2c2cf5d2d5f9cc6ba3ef402f3f636e58,2c2cf5d2d5f9cc6ba3ef402f3f636e58,2c2cf5d2d5f9cc6ba3ef402f3f636e58
ResNet50,cifar100,FSQ,Pixel,0.019,0.01,1.0,15.99910640045575,436.240859376,6.187845591,0.015126149,3,1,50,torch_example.ResNet50,2d209a27cbc87fa85264aa906c277624,2d209a27cbc87fa85264aa906c277624,2d209a27cbc87fa85264aa906c277624
ResNet50,cifar100,FSQ,Pixel,0.01,0.01,0.2,17.403370687893606,433.648393791,5.688553199,0.015704175,7,1,50,torch_example.ResNet50,2def29393df2ab5214e6f268b9d0a11d,2def29393df2ab5214e6f268b9d0a11d,2def29393df2ab5214e6f268b9d0a11d
ResNet50,cifar100,FSQ,Deep,0.0106666666666666,0.02,0.0666666666666666,18.52716871425233,441.501189892,5.289529205,0.01609282,7,1,50,torch_example.ResNet50,2f43886f2d17624c9ab544851df1e96f,2f43886f2d17624c9ab544851df1e96f,2f43886f2d17624c9ab544851df1e96f
ResNet50,cifar100,FSQ,HSJ,0.2298333333333333,0.01,0.2,17.28580002931874,443.042217061,5.727244318,0.021670613,6,1,50,torch_example.ResNet50,2f78901ed6b5086c6166f0da110fc887,2f78901ed6b5086c6166f0da110fc887,2f78901ed6b5086c6166f0da110fc887
ResNet50,cifar100,FSQ,Thresh,0.0178333333333333,0.0,0.4666666666666667,16.123054562771575,433.796429828,6.202298678,0.014999933,0,1,50,torch_example.ResNet50,2f80be55347a9bf7db5a3197ae52ab4b,2f80be55347a9bf7db5a3197ae52ab4b,2f80be55347a9bf7db5a3197ae52ab4b
ResNet50,cifar100,FSQ,FGM,0.01,0.0,0.0,18.58576671675163,442.079854498,5.380461378,0.014929284,5,1,50,torch_example.ResNet50,2f90740a15e214955fac3f6928fac5ae,2f90740a15e214955fac3f6928fac5ae,2f90740a15e214955fac3f6928fac5ae
ResNet50,cifar100,FSQ,Pixel,0.0175833333333333,0.0,0.4666666666666667,16.875040624550923,437.079885316,5.92591166,0.020821505,0,1,50,torch_example.ResNet50,2fb4f9071beef4bd42344126de79ea23,2fb4f9071beef4bd42344126de79ea23,2fb4f9071beef4bd42344126de79ea23
ResNet50,cifar100,FSQ,PGD,0.0149166666666666,0.01,0.4666666666666667,17.76744576598092,442.606113034,5.571988304,0.015140309,3,1,50,torch_example.ResNet50,304574de76452074824851b720c6fb36,304574de76452074824851b720c6fb36,304574de76452074824851b720c6fb36
ResNet50,cifar100,FSQ,Deep,0.01,0.02,0.0,16.737866321983308,442.108977806,5.854987614,0.015016524,3,1,50,torch_example.ResNet50,306dbb26e28f88d6415202cb73526e8a,306dbb26e28f88d6415202cb73526e8a,306dbb26e28f88d6415202cb73526e8a
ResNet50,cifar100,FSQ,HSJ,0.01,0.02,0.0,16.193530262901128,440.288528588,6.051799602,0.020097857,6,1,50,torch_example.ResNet50,316534ffe902840f290ca623b99f0013,316534ffe902840f290ca623b99f0013,316534ffe902840f290ca623b99f0013
ResNet50,cifar100,FSQ,HSJ,0.01,0.02,0.0,16.760991469324924,442.978440171,5.846909485,0.01537177,6,1,50,torch_example.ResNet50,31a74a32593812c84d520fa142e9160d,31a74a32593812c84d520fa142e9160d,31a74a32593812c84d520fa142e9160d
ResNet50,cifar100,FSQ,Deep,0.0093333333333333,0.01,0.2,17.316241878196962,442.665655784,5.717175857,0.014970429,7,1,50,torch_example.ResNet50,31c7a7fdd2c9fd6f53924aff1685b875,31c7a7fdd2c9fd6f53924aff1685b875,31c7a7fdd2c9fd6f53924aff1685b875
ResNet50,cifar100,FSQ,Deep,0.01,0.0,0.0666666666666666,18.93365046314289,435.276972292,5.281601675,0.02838642,0,1,50,torch_example.ResNet50,3241a2bfbdc312aad20ee5eb2c427b2f,3241a2bfbdc312aad20ee5eb2c427b2f,3241a2bfbdc312aad20ee5eb2c427b2f
ResNet50,cifar100,FSQ,PGD,0.0081666666666666,0.0,0.2,31.533074001674905,434.60583174,3.171273438,0.024436825,1,1,50,torch_example.ResNet50,33462a99c5f7273389444b52abac601e,33462a99c5f7273389444b52abac601e,33462a99c5f7273389444b52abac601e
ResNet50,cifar100,FSQ,Pixel,0.0586666666666666,0.01,0.2,16.170298733979685,438.104646926,6.122335872,0.015190676,1,1,50,torch_example.ResNet50,336ce9b25621ba4b531f4afa55440dd9,336ce9b25621ba4b531f4afa55440dd9,336ce9b25621ba4b531f4afa55440dd9
ResNet50,cifar100,FSQ,FGM,0.0105,0.01,1.0,16.368100832127844,430.387930665,6.048349837,0.014959933,4,1,50,torch_example.ResNet50,33b51337f9ebc193a8eaa01065c30e2b,33b51337f9ebc193a8eaa01065c30e2b,33b51337f9ebc193a8eaa01065c30e2b
ResNet50,cifar100,FSQ,HSJ,0.0565,0.03,0.0666666666666666,30.76480873662717,433.704920283,3.15295313,0.030146606,0,1,50,torch_example.ResNet50,33e998b899b89a13e05009a055733fc7,33e998b899b89a13e05009a055733fc7,33e998b899b89a13e05009a055733fc7
ResNet50,cifar100,FSQ,Deep,0.14875,0.0,1.0,17.583289596101988,442.505535474,5.687217938,0.032273988,1,1,50,torch_example.ResNet50,3418342158c1cecb27e20dff89db74f3,3418342158c1cecb27e20dff89db74f3,3418342158c1cecb27e20dff89db74f3
ResNet50,cifar100,FSQ,PGD,0.026,0.02,0.0666666666666666,22.68723412076504,434.362636409,4.319609851,0.024687037,5,1,50,torch_example.ResNet50,347802cbbe1f1a6dab37a97add5f2db4,347802cbbe1f1a6dab37a97add5f2db4,347802cbbe1f1a6dab37a97add5f2db4
