param,covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
lambda_,train_time,-1.5000382278087756e-05,0.9999849997302271,3.264168517415151e-06,-2.1398035011690955e-05,-8.602729544484556e-06,0.9999786021939248,0.9999913973074589,0.0,-4.5954680948783695,4.3177885992121405e-06,17.82127595920468
lambda_,Epochs,-0.002711484475474176,0.9972921882782682,0.0004178059376102621,-0.0035303690657172786,-0.0018925998852310738,0.9964758553601584,0.9981091899526049,0.0,-6.48981795467805,8.5940153931367e-11,33.4378766825693
lambda_,def_value,-0.17336392734950132,0.8408315575565737,0.01764635834772924,-0.20795015416933837,-0.13877770052966426,0.8122475228553775,0.8704215011916955,0.0,-9.82434584707445,8.844637477673446e-23,73.25954317119299
lambda_,predict_time,-0.004130274313501669,0.9958782435383939,0.0005877559202821922,-0.005282254748954961,-0.002978293878048377,0.9947316718266314,0.9970261368394127,0.0,-7.02719304217072,2.1072972966447977e-12,38.78774327530538
lambda_,Atk: Deep,0.10540064750361841,1.1111557029456505,0.019139223774522787,0.06788845821350101,0.14291283679373581,1.0702459246783251,1.153629243259895,0.0,5.507049227561813,3.6489824792756924e-08,24.707930535313462
lambda_,Atk: FGM,0.4028308291288805,1.4960537815332922,0.020673991368337082,0.36231055063024786,0.4433511076275132,1.4366450237088382,1.5579192356522373,0.0,19.484908451003303,1.474428924603905e-84,278.481803692115
lambda_,Atk: HSJ,-0.4844538916470098,0.6160335259740874,0.024823643186181094,-0.5331073382569979,-0.43580044503702176,0.586778813649439,0.646746774587521,0.0,-19.51582561888809,8.05572067215964e-85,279.353874405899
lambda_,Atk: PGD,0.18323022563392435,1.201090898165488,0.02048327253470964,0.143083749180375,0.2233767020874737,1.1538264296374745,1.2502914724437724,0.0,8.945358966612105,3.7074280296513716e-19,61.2262151161875
lambda_,Atk: Pixel,-0.5342183917082062,0.5861272330608965,0.027201643470134623,-0.5875326332299692,-0.48090415018644317,0.555696702189404,0.6182241715347239,0.0,-19.63919541459832,7.152235285246948e-86,282.84742196304313
lambda_,Atk: Thresh,-0.5961647127538287,0.5509205278803253,0.0280292497164052,-0.6511010327116624,-0.5412283927959949,0.5214713035987236,0.5820328481075774,0.0,-21.269378195481995,2.18153056784552e-100,331.0674687996791
lambda_,Def: Conf,-0.06757665098550492,0.9346560755609307,0.018924698987216475,-0.10466837941871085,-0.03048492255229899,0.9006231382386061,0.9699750567051479,0.0,-3.5708177462242623,0.00035586845907711336,11.456368308318778
lambda_,Def: Control,-0.043757446111475855,0.9571860985287901,0.01933445267528482,-0.0816522770158282,-0.005862615207123514,0.9215923618335996,0.9941545363873084,0.0,-2.2631851465550348,0.023624278463355162,5.403585922800198
lambda_,Def: FSQ,-0.11056169008774178,0.8953310954319499,0.018030501969002088,-0.1459008245701644,-0.07522255560531915,0.8642434106462689,0.9275370347896978,0.0,-6.131925238566217,8.682190496574881e-10,30.101221871658453
lambda_,Def: Gauss-in,-0.06921082041817196,0.9331299364967276,0.01798115545499216,-0.10445323751037253,-0.0339684033259714,0.9008169208638949,0.9666020455647575,0.0,-3.84907524944159,0.00011856458347681519,13.042039253923166
lambda_,Def: Gauss-out,-0.1503566312860036,0.8604010757609938,0.025106874104714613,-0.19956520029562555,-0.10114806227638165,0.819086814369445,0.9037992044110372,0.0,-5.9886639276121345,2.1157182687988384e-09,28.816205324486766
lambda_,Data: cifar,-0.14684191273642933,0.8634304639869762,0.02089102105534857,-0.18778756160518048,-0.10589626386767817,0.8287907555100537,0.8995179557498354,0.0,-7.0289485778309775,2.0809564628122405e-12,38.80589035692057
lambda_,Data: cifar100,-0.04587057435359483,0.9551655771133133,0.016694838699402116,-0.0785918569321285,-0.013149291775061168,0.9244171419087956,0.9869367824771708,0.0,-2.747590149238014,0.0060035002327596555,7.3799804012626256
lambda_,Data: mnist,-0.14275820824910582,0.8669636682180742,0.01948976529059808,-0.18095744628581686,-0.10455897021239477,0.834470867775064,0.9007216800919453,0.0,-7.324778216696781,2.392941271221119e-13,41.926280243578546
